product_id,comment,comment_clean,rating,positive,negative
oppo-a3-8gb-128gb,camera tưởng đâu thời trước nó rất mờ và thật tệ họ xem như vứt tiền qua cửa sổ rồi,camera tưởng thời mờ tệ vứt tiền cửa_sổ,1,0,1
oppo-a3-8gb-128gb,mua được ngày pin tuột phải đổi máy mới nay xài được tuần tuột tiếp tệ quá,mua pin tuột đổi máy mới xài tuần tuột tiếp tệ,1,0,1
oppo-a3-8gb-128gb,bạn đừng nên mua dòng này tốn pin máy lag nói chung là thua xa dòng redmi cùng giá,đừng mua dòng tốn pin máy lag thua dòng redmi giá,1,0,1
oppo-a3-8gb-128gb,máy mới mua pin mà sao tụt pin nhanh vậy có được đổi trả không ạ,máy mới mua pin tụt pin nhanh đổi trả không,2,0,1
oppo-a3-8gb-128gb,tuột pin nhanh rồi mới mua 8gb mấy ngày tuột giá bằng 6gb luôn,tuột pin nhanh mới mua 8 gb mấy tuột giá 6 gb,1,0,1
oppo-a3-8gb-128gb,mới mua hôm mùng giá nay xuống giá cả vớ vẩn thật,mới mua hôm mùng giá xuống giá_cả vớ_vẩn,2,0,1
oppo-a38-6gb,lần đầu là lần cuối xài như cũ cho chưa lấy huống hồ mua đang xài quảng cáo nhào vô để trong túi cũng tự quảng cáo đúng đồ tào,đầu xài cũ huống hồ mua xài quảng_cáo nhào vô túi quảng_cáo đồ tào,2,0,1
oppo-a38-6gb,bị đơn ứng dụng có ô vuông màu đen này đã đổi máy mới mà vẫn bị giờ ra đổi nữa kêu để hãng kiểm tra,bị_đơn ứng_dụng ô_vuông màu_đen đổi máy mới đổi kêu hãng kiểm_tra,1,0,1
oppo-a38-6gb,điện thoại oppo a38 vào facebook lite không được xem bạn bè trên facebook lite cũng không được luôn mong khắc phục,điện_thoại oppo a38 lite không bạn_bè lite không mong khắc_phục,2,0,1
oppo-a38-6gb,máy không rơi vỡ không trầy xước màn hình nguyên vẹn nhưng cong cả máy mà cứ đổ lỗi do khách hàng mất lòng tin với oppo,máy không rơi vỡ không trầy xước màn_hình nguyên_vẹn cong máy đổ lỗi khách_hàng lòng_tin oppo,1,0,1
oppo-a38-6gb,mới mua chưa được tuần thì hỏng loa,mới mua tuần hỏng loa,2,0,1
oppo-a38-6gb,điện thoại mới mua về tự tải ứng dụng game xem video thì hình ảnh bị mờ,điện_thoại mới mua tải ứng_dụng game video hình_ảnh mờ,1,0,1
oppo-a3x-4gb-64gb,tôi hối hận vì không tìm hiểu kỹ cái máy này quá yếu load youtube tận 5 phút mới phát video mạng wifi đầy sóng máy mua để nghe gọi xem youtube zalo không dùng facebook mà nó yếu rất yếu thêm cái không ghi âm tất cả cuộc gọi bật ghi âm thì qua hôm sau tự tắt phải vô bật lại máy này rất là tệ,hối_hận không kỹ máy yếu load tận phút mới phát video mạng wifi sóng máy mua gọi zalo không yếu yếu không ghi_âm cuộc_gọi bật ghi_âm hôm tắt vô bật máy tệ,1,0,1
oppo-a3x-4gb-64gb,máy tụt pin nhanh sạc màn hình sáng 4h15 phút đã tụt còn hình như máy bây giờ bin đều kém vậy bữa trước mua xiaomi được hôm đổi máy oppo cũng thế trước mình dùng xiaomi not 9s rất trâu,máy tụt pin nhanh sạc màn_hình 4 h15 phút tụt hình_như máy bin kém bữa mua xiaomi hôm đổi máy oppo xiaomi not 9 s trâu,1,0,1
oppo-a3x-4gb-64gb,thấy quảng cáo chip ngon mua về sử dụng chưa tới tuần ra bán lại còn 23t ae cân nhắc khi mua máy này nha chỉ có sd được ata và zalo là ổn thôi chơi tiktok vuốt lên cảm giác giăt lác không mướt còn liên quân thì thua chip t606 nữa,quảng_cáo chip ngon mua tuần 23 t ae cân_nhắc mua máy nha ata zalo ổn tiktok vuốt cảm_giác giăt lác không mướt liên_quân thua chip t606,2,0,1
oppo-a3x-4gb-64gb,dmx làm ăn quá tệ máy vào facebook hay lướt tiktok thì bị đá ra tin nhắn sms thì không nhận được mang ra cửa hàng để khắc phục thì nhân viên bắt chờ cả tiếng đồng hồ cũng không khắc phục được khi khách muốn đổi qua mẫu khác thì bắt chịu phí trong khi mua máy thì hót rất hay bảo đổi trong ngày không hề nhắc tới chuyện đổi trả phụ phí đây là trải nghiệm rất tệ và đây cũng là lần cuối cùng tôi mua hàng ở dmx và thế giới di động vừa phí tiền vừa tốn thời gian,dmx làm_ăn tệ máy lướt tiktok đá tin_nhắn sms không cửa_hàng khắc_phục nhân_viên bắt chờ tiếng đồng_hồ không khắc_phục đổi mẫu bắt phí mua máy hót bảo đổi không hề nhắc đổi trả phụ_phí trải_nghiệm tệ mua hàng dmx thế_giới di_động phí tiền tốn thời_gian,1,0,1
oppo-a3x-4gb-64gb,máy mới mua mà vào ứng dụng fb zalo toàn bị thoát ra bài viết bình luận này cũng bị thoát ra lần thất vọng quá a c thế giới di động kiểm tra cho em với ạ em chưa cài ứng dụng gì nhiều cả em đã tắt hết ứng dụng nền mà vẫn bị,máy mới mua ứng_dụng zalo toàn thoát bài_viết bình_luận thoát thất_vọng a c thế_giới di_động kiểm_tra cài ứng_dụng tắt hết ứng_dụng,2,0,1
oppo-a3x-4gb-64gb,máy vô dụng ảnh chỉnh sửa bị out ra ra thi kiểm con nào cũng y như vậy mà bắt khách hàng lỗ của là sao máy lỗi mà chính sách nên coi lại máy tụt pin nhanh máy đơ không thoả đáng thất vọng tràn trề về thế giới di động đã mua ở đây không dưới con điện thoại càng ngày càng tệ gọi lên khiếu nại thì nói kiểu như lập trình nói đi nói lại có câu đổi cùng model cùng sản phẩm màu này nọ dạ thưa nó bị nguyên cái seri nó luôn nha đổi con lỗi y nhân viên nữa đổi chi,máy vô_dụng ảnh chỉnh sửa out ra_ra thi kiểm y bắt khách_hàng lỗ máy lỗi chính_sách coi máy tụt pin nhanh máy đơ không thoả_đáng thất_vọng tràn_trề thế_giới di_động mua không điện_thoại tệ gọi khiếu_nại kiểu lập_trình đi câu đổi model sản_phẩm màu thưa nguyên seri nha đổi lỗi y nhân_viên đổi chi,1,0,1
oppo-a3x-4gb-64gb,mình mua được tuần sử dụng máy này chip yếu máy lag so với máy cùng ram 4g màng hình 90z quá tệ có cũng như không xem fb lag quá được cái sạc pin nhanh sài lâu hết pin tầm giá này bù mua samsung ok hơn,mua tuần máy chip yếu máy lag máy ram 4g màng hình 90 z tệ không lag sạc pin nhanh sài hết pin tầm giá bù mua samsung ok,2,0,1
oppo-a3x-4gb-64gb,vừa mua cho mẹ được tuần máy rất tệ quá giật lag không nên mua nha mọi người,mua mẹ tuần máy tệ giật lag không mua nha,1,0,1
oppo-a3x-4gb-64gb,máy mới mua mà giật lác đác máy lạng dùng như máy đã dùng năm rồi vậy vào lượt tiktok thôi có lúc còn bị đẩy ra ngoài,máy mới mua giật lác_đác máy lạng máy lượt tiktok đẩy,2,0,1
oppo-a3x-4gb-64gb,bữa đi mua điện thoại trước đó nhờ em hai dang dì đó hỗ trợ mấy lần đóng tiền góp hay nhờ cài máy mà cái mặt chằm dằm bữa lại mua điện thoại thì liếc tui nữa nhận tiền dì không vui về già trong riet ai dám nhờ hỗ trợ nữa máy em bán máy thì vui vẻ lắm chứ em hai dang này làn nào gặp cũng liếc,bữa đi mua điện_thoại hai_dang mấy đóng tiền góp cài máy mặt chằm dằm bữa mua điện_thoại liếc tui tiền không vui già riet dám máy máy vui_vẻ lắm hai_dang làn liếc,1,0,1
oppo-a3x-4gb-64gb,máy lôi không quay được màn hình,máy lôi không màn_hình,1,0,1
oppo-a58-4g,điện thoại a58 nghe gọi video quá tệ,điện_thoại a58 gọi video tệ,1,0,1
oppo-a58-4g,nói thật chứ các bạn dùng như thế nào chứ tôi thấy khá tệ nghe gọi rất bực lúc nghe được lúc không nghe được nhất là cái oppo gọi cho nhau,khá tệ gọi bực không oppo gọi,2,0,1
oppo-a58-4g,sai lầm khi mua laptop xài mới hơn tháng bị nám màn hình,sai_lầm mua laptop xài mới nám màn_hình,1,0,1
oppo-a58-4g,điện vậy mà không có chức năng quét nfc thật là ngu ngốc tôi hận khi mua,điện không chức_năng quét NFC ngu_ngốc hận mua,1,0,1
oppo-a58-4g,mua về dùng chưa được tháng mà pin tụt kinh khủng khiếp sạc 33w mà sạc cũng chả nhanh lắm sạc xong máy nóng bỏng tay luôn dùng liên tục tầm hơn tiếng mà vào fb lướt là giật đùng đùng đã ra đổi lại máy khác máy mới pin đỡ tụt hơn cái kia nhưng cũng không ngon nghẻ như các dòng android đã dùng trước đây gọi video tầm 30p là nóng máy luôn lúc đầu định tìm mua điện thoại của realme hoặc samsung mà vào gặp bạn nhân viên hãng của oppo cứ tư vấn vài câu lại chê mấy hãng kia thế nọ thế kia cuối cùng tôi mua hàng hãng oppo này theo tư vấn của nhân viên hãng mà thất vọng quá thể,mua pin tụt kinh khủng_khiếp sạc 33 w sạc chả nhanh lắm sạc xong máy nóng_bỏng liên_tục tầm tiếng lướt giật đùng_đùng đổi máy máy mới pin đỡ tụt kia không ngon nghẻ dòng android gọi video tầm 30 p nóng máy đầu định mua điện_thoại realme samsung nhân_viên hãng oppo tư_vấn câu chê mấy hãng kia kia mua hàng hãng oppo tư_vấn nhân_viên hãng thất_vọng thể,2,0,1
oppo-a58-4g,có lời nguyền và liên quân chơi tý là báo nóng ngắt ứng dụng cho dù gắn thêm quạt chán chả buồn nói,lời_nguyền liên_quân tý báo nóng ngắt ứng_dụng gắn quạt chán chả buồn,1,0,1
oppo-a58-4g,nhân viên tính thêm tiền bảo hiểm gì đó mình thấy trên trang điện máy xanh không có phí bảo hiểm không phí hồ sơ,nhân_viên tiền bảo_hiểm trang điện_máy xanh không phí bảo_hiểm không phí hồ_sơ,1,0,1
oppo-a58-4g,mỗi mùa,mùa,1,0,1
oppo-a58-4g,mất tính năng phát dưới nền lâu nay loa bị rè hư loa luôn nản thiệt chứ tết ra sửa sao sài điện thoại nghe nhạc,tính_năng phát loa rè hư loa nản thiệt tết sửa sài điện_thoại nhạc,2,0,1
oppo-a58-4g,pin mau hết sài bình thường lúc sài lúc không mà 12 tiếng là hết ra đến chi nhánh mà nhân viên không cho đổi,pin mau hết sài bình_thường sài không 12 tiếng hết chi_nhánh nhân_viên không đổi,1,0,1
oppo-a58-4g,điện thoại a58 màu màng hình rất tệ màu đã xấu với gây ra đau mắt nữa rất hối tiếc khi mua điện thoại này với giá,điện_thoại a58 màu màng hình tệ màu xấu đau mắt hối_tiếc mua điện_thoại giá,1,0,1
oppo-a58-4g,mới dùng được ngày mà pin màu hết quá thì bắt mạng rất kém có thể đổi qua dòng máy khác được không ạ,mới pin màu hết bắt mạng kém thể đổi dòng máy không,2,0,1
oppo-a58-4g,thấy không ổn ở chỗ định vị thời tiết ở trà cổ tân phú mà định vị hiện thời tiết ở võ đắt bình thuận sáng thức dậy báo trời đang mưa trong khi không mưa ít ra cũng phải định vị ở tân phú chứ ra đi thì nhân viên nói là sao điện thoại nào cũng định vị như vậy vì đặt ở trà cổ tân phú nó định vị ở phương lâm cái điện thoại cũ của mình hiệu khác rẻ tiền hơn mà còn có khả năng định vị đúng mà chẳng lẽ điều này oppo không làm được với cái giá điện thoại mới gần gấp đôi cái điện thoại cũ của mình còn làm được thất vọng mong tương lại oppo sớm cập nhật để cải thiện đi có nhân viên là nhân viên oppo rất nhiệt tình tế nhị còn xin lỗi khách hàng vì trải nghiệm không vừa ý hứa sẽ hỗ trợ sớm khi có cập nhật mới còn nhân viên đó có lẽ là quản lý thì luôn nói mấy lần câu do điện thoại oppo nào cũng vậy c mở lên g map định vị đúng là được thời tiết không ảnh hưởng gì hết mình không đồng ý sao mà không ảnh hưởng được đây trong khi đang ở tỉnh đồng nai báo địa chỉ và thời tiết ở tỉnh bình thuận nội không việc bỏ ra số tiền gần gấp đôi cái điện thoại cũ mà không có được chức năng đơn giản chính xác như cái điện thoại cũ vẫn đang làm tốt là mình thấy thất vọng r còn thêm cái dụ c thấy g map đúng là được thời tiết không ảnh hưởng haizz đợi tới g sai thì còn gì để nói đối với a không ảnh hưởng nhưng với khách hàng là tôi rất ảnh hưởng cách a nói vầy nhiều lần làm khách hàng cảm thấy a thấy khách hàng có vấn đề k nên học hỏi cách xử lý vấn đề của nhân viên oppo trong khi đó là điều cơ bản oppo phải làm được như các điện thoại khác rẻ tiền hơn còn làm được thất vọng oppo thất vọng cách a xử lý x,không ổn chỗ định_vị thời_tiết trà_cổ tân_phú định_vị hiện thời_tiết võ đắt bình_thuận thức dậy báo trời mưa không mưa định_vị tân_phú đi nhân_viên điện_thoại định_vị trà_cổ tân_phú định_vị phương lâm điện_thoại cũ hiệu rẻ tiền khả_năng định_vị chẳng lẽ oppo không giá điện_thoại mới gấp đôi điện_thoại cũ thất_vọng mong tương oppo cập_nhật cải_thiện đi nhân_viên nhân_viên oppo nhiệt_tình tế_nhị xin_lỗi khách_hàng trải_nghiệm không vừa_ý hứa cập_nhật mới nhân_viên lẽ quản_lý mấy câu điện_thoại oppo c g map định_vị thời_tiết không ảnh_hưởng hết_mình không đồng_ý không ảnh_hưởng tỉnh đồng_nai báo địa_chỉ thời_tiết tỉnh bình_thuận nội không tiền gấp đôi điện_thoại cũ không chức_năng đơn_giản chính_xác điện_thoại cũ tốt thất_vọng r dụ c g map thời_tiết không ảnh_hưởng haizz đợi g sai đối a không ảnh_hưởng khách_hàng ảnh_hưởng a vầy khách_hàng a khách_hàng vấn_đề không học_hỏi vấn_đề nhân_viên oppo cơ_bản oppo điện_thoại rẻ tiền thất_vọng oppo thất_vọng a x,2,0,1
oppo-a58-4g,máy xài tầm 40p nóng máy ra thế giới di động nhân viên tư vấn không vừa ý thất vọng quá,máy xài tầm 40 p nóng máy thế_giới di_động nhân_viên tư_vấn không vừa_ý thất_vọng,1,0,1
oppo-a58-4g,máy chạy chậm chơi game hay bị lag,máy chạy chậm game lag,1,0,1
oppo-a58-4g,máy tệ qua vao mang yếu thất vọng,máy tệ vao yếu thất_vọng,2,0,1
oppo-a58-4g,chơi game pub lag,game pub lag,1,0,1
oppo-a60-128gb,tôi tắt màng hình rồi xong nó tự mở lên xong nó lại tắt liên tục như vậy,tắt màng hình xong xong tắt liên_tục,1,0,1
oppo-a60-128gb,điện thoại giá 5 triệu mà còn thua cái điện thoại đến 4 triệu thất vọng chơi xong thì cảm biến con quay bị lỗi nhân viên thì tư vấn hay lắm đến khi dùng thì không như mong đợi bỏ ra 5 triệu để lấy cái điện thoại cùi bắp,điện_thoại giá triệu thua điện_thoại bốn triệu thất_vọng xong cảm biến con_quay lỗi nhân_viên tư_vấn lắm không mong_đợi triệu điện_thoại cùi bắp,1,0,1
oppo-a60-128gb,em vừa mua hôm qua nhân viên bảo ổn định nhưng về chơi game rất lag và tác vụ đa nhiệm kém mặc dù đã cập nhật phiên bản mới nhất,mua hôm_qua nhân_viên bảo ổn_định game lag tác_vụ đa_nhiệm kém mặc cập_nhật phiên_bản mới,2,0,1
oppo-a60-128gb,dien thoai chán lắm đổi cái mới rồi mà van lỗi vao nhắn tin zalomessenge cac thu deu bị out ra màn hinh chinh,dien_thoai chán lắm đổi mới van lỗi vao nhắn_tin zalomessenge cac thu deu out màn hinh chinh,2,0,1
oppo-a60-128gb,ai có nhu cầu chơi game thì tuyệt đối không được mua quá tệ,nhu_cầu game tuyệt_đối không mua tệ,1,0,1
oppo-a60-128gb,vừa chơi game vừa gọi mess rất là lăng vào tình huống video đầu tiên sẽ bị đứng mình bị tối màn hình mấy lần đều phải tắt nguồn in ok đi dưới mưa xài ok âm thanh lớn tốc độ xử lý không mượt gọi mess tắt tiếng rồi để gọi grap nói không nghe được mai đem đi đổi,game gọi mess lăng tình_huống video đứng tối màn_hình mấy tắt in ok đi mưa xài ok âm_thanh tốc_độ không mượt gọi mess tắt tiếng gọi grap không mai đem đi đổi,1,0,1
oppo-a60-128gb,đã phản hồi lên nhưng chưa có người hỗ trợ,phản_hồi,2,0,1
oppo-a60-128gb,sạc lâu pin nhanh hết,sạc pin nhanh hết,2,0,1
oppo-a60-128gb,khá thất vọng vì pin quá nhanh hết mình cần là pin trâu chứ ngày sạc liên tục thế này không ổn mặc dù mua chưa được một tuần pin thua cả con oppo a58 của mình lên bảo hành thì bảo máy bình thường lúc nhận máy thì hộp không còn nguyên vẹn kèm khá nhiều dấu vân tay,khá thất_vọng pin nhanh hết_mình pin trâu sạc liên_tục không ổn mặc mua tuần pin thua oppo a58 bảo hành bảo máy bình_thường máy hộp không nguyên_vẹn kèm khá dấu vân_tay,1,0,1
oppo-a60-128gb,sao điện thoại tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhanh quá,điện_thoại mới mua tầm tuần hết pin nhanh,1,0,1
oppo-a60-128gb,mới mua hôm qua 55tr nay giảm còn 5tr mà màn hình chán vãi không ưng,mới mua hôm_qua giảm màn_hình chán vãi không ưng,1,0,1
oppo-a60-128gb,mới mua được tuần thì thế giới di động giảm giá mất tới 500k nhìn chỉ muốn vứt mẹ đi máy lác bắt wifi kém đổi sang con khác thì mất hơn củ nữa dân lo xót lắm,mới mua tuần thế_giới di_động giảm giá vứt mẹ đi máy lác bắt wifi kém đổi sang củ dân lo xót lắm,2,0,1
oppo-a60-128gb,ấn nút nguồn để khoá máy khi đó màn hình tắt nhưng ấn thêm lần nữa thì máy vẫn ở trạng thái mở khoá máy không yêu cầu nhập khẩu để mở khoá cho bảo mật,ấn nút khoá máy màn_hình tắt ấn máy trạng_thái khoá máy không nhập_khẩu khoá bảo_mật,2,0,1
oppo-a60-128gb,điện thoại quá tệ loạn cảm ứng nhĩu màn hình nó cứ đứng máy quài chán ghê,điện_thoại tệ loạn cảm_ứng nhĩu màn_hình đứng máy quài chán ghê,1,0,1
oppo-a60-128gb,rất là tệ không chơi game chỉ fb với zalo mới dùng được 3 tháng đã bị đơ load chậm quá chán,tệ không game zalo mới đơ load chậm chán,2,0,1
oppo-reno12-5g-12gb-512gb,sao dùng máy mà messenger cứ báo đang đợi mạng suốt,máy messenger báo đợi mạng suốt,2,0,1
oppo-reno12-5g-12gb-512gb,pin tuột hơn tuột váy người yêu cũ nữa sạc pin thì nóng máy dảm con ngang luôn như mới mua được bữa giờ bán lại thì lỗ mất nhiêu tiền chứ máy này không ưng ý gì cả,pin tuột tuột váy người_yêu cũ sạc pin nóng máy dảm ngang mới mua bữa lỗ nhiêu tiền máy không ưng_ý,2,0,1
oppo-reno12-5g-12gb-512gb,mua điện thoại có ốt không xài được cũng như ko chủ yếu có ốt để thu âm live mà không được dở ẹt có để tượng chưng cân nhắc trước khi mua,mua điện_thoại ốt không xài không chủ_yếu ốt thu âm live không dở ẹt tượng chưng cân_nhắc mua,1,0,1
oppo-reno12-5g-12gb-512gb,tui mới mua có ngày gọi fb bị lỗi dòng oppo reno 125g bị lỗi sộc màn hình không khắc phục được tôi đã đổi máy mới nhưng vẫn không khắc phục được mọi người nếu mua nên cân nhắc nha đừng để như tui tôi lại đổi lên dòng máy khác thì bắt tôi phải chịu mất phí giá trị điện thoại trong khi tôi mới mua có vài bữa làm ăn như vậy sao tôi còn niêm tin để lại cho thế giới di động ủng hộ được nữa đây,tui mới mua gọi lỗi dòng oppo reno 125 g lỗi sộc màn_hình không khắc_phục đổi máy mới không khắc_phục mua cân_nhắc nha đừng tui đổi dòng máy bắt phí điện_thoại mới mua bữa làm_ăn niêm thế_giới di_động ủng_hộ,1,0,1
oppo-reno12-f-5g-12gb-256gb,máy quá tệ mới mua dăm tháng mà không thể gọi video thua luôn các đoạn đứng hình là phổ biết tắt nguồn reset máy song vẫn vậy,máy tệ mới mua dăm không thể gọi video thua đoạn đứng hình phổ tắt reset máy song,1,0,1
oppo-reno12-f-5g-12gb-256gb,máy mới mua về chưa đạt tiêu chuẩn là kính xịn mặt lưng kính gorilla vân vân trực tiếp là cảm ứng chính mà đã giảm giá lại còn thay thế sữa chữa hư hỏng kinh khủng tôi không được dùng đang phải đem trả gấp thật sự bị xúc phạm công nghệ,máy mới mua tiêu_chuẩn kính xịn mặt lưng kính gorilla vân_vân cảm_ứng giảm giá thay_thế sữa chữa hư_hỏng kinh_khủng không đem trả gấp xúc_phạm công_nghệ,1,0,1
oppo-reno12-f-5g-12gb-256gb,máy mới mua hôm pin tụt quá nhanh không sử dụng để qua đêm cũng tụt thực sự nản,máy mới mua hôm pin tụt nhanh không đêm tụt nản,2,0,1
oppo-reno12-f-5g-12gb-256gb,nhanh hết pin không sài cũng tụt pin sài thì còn nhanh hơn điện thoại quá tệ mua được ngày,nhanh hết pin không sài tụt pin sài nhanh điện_thoại tệ mua,1,0,1
oppo-reno12-f-5g-12gb-256gb,điện thoại mới mua hôm sao gọi điện zalo màn hình cứ đứng đơ máy nhanh nóng mong được phản hồi hỗ trợ,điện_thoại mới mua hôm gọi điện zalo màn_hình đứng đơ máy nhanh nóng mong phản_hồi,2,0,1
oppo-reno12-f-5g-12gb-256gb,điện thoại mới mua trả góp được tuần em muốn đổi điện thoại khác có tốn phí gì không ạ điện thoại này xài mau nóng tuột pin quá,điện_thoại mới mua trả_góp tuần đổi điện_thoại tốn_phí không điện_thoại xài mau nóng tuột pin,2,0,1
oppo-reno12-f-5g-12gb-256gb,được tháng họ điện thoại nguyên quảng cáo không phản hồi lại,điện_thoại nguyên quảng_cáo không phản_hồi,2,0,1
oppo-reno12-f-5g-12gb-256gb,tệ camera mờ sạc lâu,tệ camera mờ sạc,1,0,1
oppo-reno12-f-5g-12gb-256gb,4đ cho con phone này thứ nhất là pin tuột nhanh dù không xài cũng tuột còn lướt fb hay tt xem thì xuống nhanh như tia chớp dù đã làm theo cách nhân viên hd nhưng vẫn không có tác dụng gì thứ cuộc gọi cước quá là nhỏ dù đã mở loa ngoài nhưng vẫn nhỏ thứ camera dùng app hay cam thường vẫn là kiểu không thay đổi quá nản,tệ phone pin tuột nhanh không xài tuột lướt tt xuống nhanh tia chớp nhân_viên hd không tác_dụng cuộc_gọi cước nhỏ loa nhỏ camera app cam kiểu không nản,2,0,1
oppo-reno12-f-5g-12gb-256gb,pin xuống nhanh máy dùng thì nóng,pin xuống nhanh máy nóng,1,0,1
oppo-reno12-f-5g-12gb-256gb,nhân viên phục vụ rất tận tình giới thiệu điện thoại rất ok nhưng khi mua về sử dụng mới thấy điện thoại rất dễ nóng điện thoại còn hay lỗi nữa zalo mess gọi đến không được trong khi sử dụng wifi và 4g camera thì chụp xấu mua về mới thấy hối hận,nhân_viên phục_vụ tận_tình giới_thiệu điện_thoại ok mua mới điện_thoại dễ nóng điện_thoại lỗi zalo mess gọi không wifi 4g camera chụp xấu mua mới hối_hận,2,0,1
oppo-reno12-f-5g-12gb-256gb,máy có bút nfc nhưng quét chip không đỏ như vậy là lỗi làm sao anh dùng đủ ngày đã chán rồi,máy bút NFC quét chip không đỏ lỗi chán,2,0,1
oppo-reno12-f-5g-12gb-256gb,chụp ảnh xấu nhanh xuống pin,chụp ảnh xấu nhanh xuống pin,2,0,1
oppo-reno12-f-5g-12gb-256gb,chụp ảnh hình ảnh quá chán luôn thua sam sung hẳn điện thoại lịch dương thì có còn lịch âm thì quá thất vọng về phần hình ảnhko đáng để bỏ ra gần 10trieu để mua cái điện thoại này mới dùng có 6ngày là thấy chán từ mấy hôm trước rồi,chụp ảnh hình_ảnh chán thua sam sung hẳn điện_thoại lịch dương lịch_âm thất_vọng hình ảnhko 10 trieu mua điện_thoại mới 6 chán mấy hôm,2,0,1
oppo-reno12-f-5g-12gb-256gb,cắm mờ màn hiển thị không đẹp vân tay thì chậm truy xuất không nhanh nhạc thì tệ thua xa cả reno 7g 5g,cắm mờ màn hiển_thị không đẹp vân_tay chậm truy_xuất không nhanh nhạc tệ thua reno 7 g 5 g,1,0,1
oppo-reno13-f-5g,camera chụp hình tệ quá đang muốn đổi gấp hic thất vọng,camera chụp hình tệ đổi gấp hic thất_vọng,1,0,1
oppo-reno13-f-5g,lúc mua thì ok lúc mình không thích bán lại thì chi nhánh không có tiền trong khi cả tập đoàn lớn,mua ok không chi_nhánh không tiền tập_đoàn,1,0,1
oppo-reno13-f-5g,rất tệ mới đúng bắt wifi 5g mà len không nổi hối hận thật sự đối trả thì mất nhiều lúc đang gấp mà không lên mạng được là đập bỏ qua,tệ mới bắt wifi 5 g len không nổi hối_hận đối trả gấp không mạng đập bỏ_qua,2,0,1
oppo-reno13-f-5g,sai lầm khi mua mình mua chả góp tháng muốn đổi sản phẩm khác,sai_lầm mua mua chả góp đổi sản_phẩm,2,0,1
oppo-reno13-f-5g,sản phẩm kém chất lượng nhân viên thái độ khi ra đổi trả sản phẩm lần cuối cùng mua hàng ở đây,sản_phẩm kém chất_lượng nhân_viên thái_độ đổi trả sản_phẩm mua hàng,2,0,1
oppo-reno13-f-5g,màn hình độ sáng thấp hay bị nóng máy,màn_hình độ nóng máy,2,0,1
oppo-reno13-f-5g,tôi mua trả góp tại thế giới di động mới được tháng nay muốn đổi lại máy hãng khác không biết có được không rất mong sự phản hồi tích cực của nhà bán hàng cảm ơn,mua trả_góp thế_giới di_động mới đổi máy hãng không không mong phản_hồi tích_cực hàng,1,0,1
oppo-reno13-f-5g,gọi điện message zalo cam trước sau rất kém tối thui thua xa con reno 2  5 năm trước cần tư vấn từ cửa hàng,gọi điện message zalo cam kém tối thui thua reno hai tư_vấn cửa_hàng,2,0,1
realme-note-50-64gb,máy mua về bị chậm quá nhiều khi vào tiktok mà đợi hoài không vào được luôn mà bắt wifi kém,máy mua chậm tiktok đợi hoài không bắt wifi kém,2,0,1
realme-note-50-64gb,thông báo tất cả app điều trị mua về muốn đập,thông_báo app điều_trị mua đập,1,0,1
realme-note-50-64gb,máy qua kem luc toi luc sang man hinh mua máy lan khong an thua,máy kem luc toi luc sang man_hinh mua máy lan khong an_thua,1,0,1
realme-note-50-64gb,thông báo cuộc gọi zalo facebook không báo chạy đa nhiệm không nổi mua về muốn đập nát luôn,thông_báo cuộc_gọi zalo không báo chạy đa_nhiệm không nổi mua đập nát,1,0,1
realme-note-50-64gb,điện thoại lag quá không nên mua,điện_thoại lag không mua,1,0,1
realme-note-50-64gb,mua lần và đổi lần về hưu tiếp điện thoại này mau hư lắm mọi người không nên mua nhé,mua đổi hưu tiếp điện_thoại mau hư lắm không mua,1,0,1
realme-note-50-64gb,đã trả giựt lắc kinh khủng,trả giựt lắc kinh_khủng,1,0,1
realme-note-50-64gb,mới mua mấy ngày hiện tượng giật lag rất nhiều không mượt thoát ra vào cũng bị đơ lag chuyển đổi ứng dụng cũng lag đơ liên tụcđốt chỉ xem tv mạng xã hội nghe gọi thôi không chơi game mà cũng giật lag nói chung sản phẩm quá tệ không nên mua,mới mua mấy hiện_tượng giật lag không mượt thoát đơ lag chuyển_đổi ứng_dụng lag đơ liên tụcđốt tv mạng xã_hội gọi không game giật lag sản_phẩm tệ không mua,1,0,1
realme-note-50-64gb,hơi lác,hơi lác,2,0,1
samsung-galaxy-a05s-6gb,máy mới mua về không tháo khe sim ra được,máy mới mua không tháo khe sim,2,0,1
samsung-galaxy-a05s-6gb,mình mới mua tối ngày giá là mà hôm nay thấy giá thật là không thể tin nổi,mới mua tối giá hôm_nay giá không thể nổi,2,0,1
samsung-galaxy-a05s-6gb,lần máy mới mua bị rè ra cửa hàng đổi lấy máy khác về xài được vài hôm máy lại rè,máy mới mua rè cửa_hàng đổi máy xài hôm máy rè,2,0,1
samsung-galaxy-a05s-6gb,tôi thấy không nên xài con này quá tệ mua tháng mà đơ miết và tôi có cảm giác hàng bán ở việt mình là hàng dạt vậy á tôi từng mua dòng a02s ở philippines chất lượng còn tốt hơn con a05s này điều này khiến tôi suy nghĩ samsung tốt chất lượng hay chỉ là thương hiệu,không xài tệ mua đơ miết cảm_giác hàng việt hàng dạt mua dòng a02s philippines chất_lượng tốt a05s suy_nghĩ samsung tốt chất_lượng thương_hiệu,1,0,1
