product_id,comment,comment_clean,rating
oppo-a60-128gb,em vừa mua hôm qua nhân viên bảo ổn định nhưng về chơi game rất lag và tác vụ đa nhiệm kém mặc dù đã cập nhật phiên bản mới nhất,mua hôm_qua nhân_viên bảo ổn_định game lag tác_vụ đa_nhiệm kém mặc cập_nhật phiên_bản mới,2
oppo-a60-128gb,điện thoại không có chức năng lưu số trên sim hay sao mà chỉ lưu được trên gmail bỏ sim qua điện thoại khác thì không có số vừa lưu trên điện thoại này,điện_thoại không chức_năng lưu sim lưu gmail sim điện_thoại không lưu điện_thoại,3
oppo-a60-128gb,lướt tiktok hay bị lag,lướt tiktok lag,3
oppo-a60-128gb,sao camera sau chụp cảnh nhìn cứ ảo ảo không thực lắm ạ,camera chụp cảnh ảo ảo không thực lắm,3
oppo-a60-128gb,kháng nước tệ,kháng tệ,3
oppo-a60-128gb,dien thoai chán lắm đổi cái mới rồi mà van lỗi vao nhắn tin zalomessenge cac thu deu bị out ra màn hinh chinh,dien_thoai chán lắm đổi mới van lỗi vao nhắn_tin zalomessenge cac thu deu out màn hinh chinh,2
oppo-a60-128gb,pin xuống khá nhanh,pin xuống khá nhanh,3
oppo-a60-128gb,không có nfc hướng dẫn mở nfc ạ,không NFC hướng_dẫn NFC,5
oppo-a60-128gb,máy chụp hình rất đẹp xem youtube rõ nét,máy chụp hình đẹp nét,5
oppo-a60-128gb,máy này có nfc không add min thanks,máy NFC không add min thanks,5
oppo-a60-128gb,rớt mấy lần mà vẫn không bị gì máy bền thật đúng như quảng cáo,rớt mấy không máy bền quảng_cáo,5
oppo-a60-128gb,mua cho con học online bé xài rất thích còn có chống nước nữa,mua học online bé xài chống,5
oppo-a60-128gb,phân vân giữa màu được nhân viên tư vấn màu đen xài cũng tầm tháng rồi máy vẫn mượt pin trâu lắm,phân_vân màu nhân_viên tư_vấn màu_đen xài tầm máy mượt pin trâu lắm,5
oppo-a60-128gb,tôi thích chiếc máy này nó đẹp và loa to lắm,máy đẹp loa to lắm,5
oppo-a60-128gb,mua tặng mẹ khoảng tháng mẹ mình xài tới nay rất thích màn hình sáng loa lớn ba mình cũng thích chắc sẽ mua thêm máy nữa cho ba,mua tặng mẹ mẹ xài màn_hình loa mua máy,5
oppo-a60-128gb,máy mát và rất mượt pin xài liên tục chắc cũng phải được tiếng mà được cái cắm sạc thấy nhanh đầy pin,máy mát mượt pin xài liên_tục tiếng cắm sạc nhanh pin,5
oppo-a60-128gb,dùng gần nửa năm đi mưa các kiểu mà vẫn bền lắm nên nay mình lên viết đánh giá hàng thế giới di động công nhận xịn xò,nửa đi mưa kiểu bền lắm viết hàng thế_giới di_động công_nhận xịn xò,5
oppo-a60-128gb,dùng hơn tháng rồi vẫn mượt như hồi mới mua cái kháng nước ok mình đi mưa không phải lo lắng hàng chất lượng thật,mượt hồi mới mua kháng ok đi mưa không lo_lắng hàng chất_lượng,5
oppo-a60-128gb,tính mua làm máy phụ mà dùng mượt quá trời pin xài cả ngày sạc lại nhanh rất ổn áp,mua máy phụ mượt trời pin xài sạc nhanh ổn_áp,5
oppo-a60-128gb,mua ở thế giới di động được bạn nhân viên tư vấn nhiệt tình máy bền đẹp loa hay thank,mua thế_giới di_động nhân_viên tư_vấn nhiệt_tình máy bền đẹp loa thank,5
oppo-a60-128gb,dẫn mẹ đi mua được nhân viên tư vấn sản phẩm này xài hơn tháng vẫn mượt như ngày đầu mẹ mình rất thích thanks tgdvđ,mẹ đi mua nhân_viên tư_vấn sản_phẩm xài mượt đầu mẹ thanks tgdvđ,5
oppo-a60-128gb,với tầm giá tiền hơn 5tr thì mình khoái nhất máy này vừa đẹp vừa bền đặc biệt bữa mình lỡ làm rơi xuống nước mà cầm lên xài bình thường ướt mà cảm ứng nhạy ghê điểm không có nhưng,tầm giá tiền khoái máy đẹp bền bữa lỡ rơi xuống cầm xài bình_thường ướt cảm_ứng nhạy ghê điểm không,5
oppo-a60-128gb,máy tầm trung ngon nhất mình từng dùng mượt mà loa lớn pin xài lâu cảm ơn tgđ,máy tầm_trung ngon mượt_mà loa pin xài thế_giới di_động,5
oppo-a60-128gb,điện thoại bền thiệt mình mua tháng nay chạy grab đi mưa mà cảm ứng vẫn mượt hàng tgdđ chất lượng thật,điện_thoại bền thiệt mua chạy grab đi mưa cảm_ứng mượt hàng tgdđ chất_lượng,5
oppo-a60-128gb,qua ok,ok,5
oppo-a60-128gb,tôi mua được ngày mà giờ sim rất hay mất sóng không hiểu tại sao,mua sim sóng không,3
oppo-a60-128gb,ai có nhu cầu chơi game thì tuyệt đối không được mua quá tệ,nhu_cầu game tuyệt_đối không mua tệ,1
oppo-a60-128gb,vừa chơi game vừa gọi mess rất là lăng vào tình huống video đầu tiên sẽ bị đứng mình bị tối màn hình mấy lần đều phải tắt nguồn in ok đi dưới mưa xài ok âm thanh lớn tốc độ xử lý không mượt gọi mess tắt tiếng rồi để gọi grap nói không nghe được mai đem đi đổi,game gọi mess lăng tình_huống video đứng tối màn_hình mấy tắt in ok đi mưa xài ok âm_thanh tốc_độ không mượt gọi mess tắt tiếng gọi grap không mai đem đi đổi,1
oppo-a60-128gb,đã phản hồi lên nhưng chưa có người hỗ trợ,phản_hồi,2
oppo-a60-128gb,mua cho ba xài thấy sạc nhanh đó màn hình sáng loa kép luôn có ai gọi điện ba cũng không bị nhỡ nữa hehe,mua xài sạc nhanh màn_hình loa kép gọi điện không nhỡ hehe,5
oppo-a60-128gb,không có nfc hướng dẫn bật được không,không NFC hướng_dẫn bật không,3
oppo-a60-128gb,rất tốt máy chỉ sử dụng nghe gọi nhắn tin mà không chơi game thì quá tốt camera nét loa cũng ok nói chung là tốt,tốt máy gọi nhắn_tin không game tốt camera nét loa ok tốt,5
oppo-a60-128gb,sạc lâu pin nhanh hết,sạc pin nhanh hết,2
oppo-a60-128gb,máy dùng hay so với giá tiền,máy giá tiền,5
oppo-a60-128gb,máy dùng hay so với giá tiền,máy giá tiền,5
oppo-a60-128gb,khá thất vọng vì pin quá nhanh hết mình cần là pin trâu chứ ngày sạc liên tục thế này không ổn mặc dù mua chưa được một tuần pin thua cả con oppo a58 của mình lên bảo hành thì bảo máy bình thường lúc nhận máy thì hộp không còn nguyên vẹn kèm khá nhiều dấu vân tay,khá thất_vọng pin nhanh hết_mình pin trâu sạc liên_tục không ổn mặc mua tuần pin thua oppo a58 bảo hành bảo máy bình_thường máy hộp không nguyên_vẹn kèm khá dấu vân_tay,1
oppo-a60-128gb,tôi mua được hơn tháng nhìn chung chỉ sử dụng wifi bút với zalo không có chơi game hiện tại máy ổn định,mua wifi bút zalo không game máy ổn_định,4
oppo-a60-128gb,mua đúng hôm nay là tuần pin nhanh hết thật,mua hôm_nay tuần pin nhanh hết,3
oppo-a60-128gb,cảm giác máy khá mượt camera đẹp sạc nhanh nói chung ok,cảm_giác máy khá mượt camera đẹp sạc nhanh ok,5
oppo-a60-128gb,tôi thích thiết kế của máy photo này,thiết_kế máy photo,5
oppo-a60-128gb,rất đáng trải nghiệm mượt và đẹp,trải_nghiệm mượt đẹp,5
oppo-a60-128gb,mua cho ba mình xài rất ưng cảm ơn tgđ,mua xài ưng thế_giới di_động,5
oppo-a60-128gb,máy đẹp và có kháng nước rất tốt tôi rất thích,máy đẹp kháng tốt,5
oppo-a60-128gb,pin nhanh hết thật đang dùng xài pin trâu mình mới mua a60 được gần nửa tháng,pin nhanh hết xài pin trâu mới mua a60 nửa,3
oppo-a60-128gb,sao điện thoại tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhanh quá,điện_thoại mới mua tầm tuần hết pin nhanh,1
oppo-a60-128gb,mới mua hôm qua 55tr nay giảm còn 5tr mà màn hình chán vãi không ưng,mới mua hôm_qua giảm màn_hình chán vãi không ưng,1
oppo-a60-128gb,mới mua được tuần thì thế giới di động giảm giá mất tới 500k nhìn chỉ muốn vứt mẹ đi máy lác bắt wifi kém đổi sang con khác thì mất hơn củ nữa dân lo xót lắm,mới mua tuần thế_giới di_động giảm giá vứt mẹ đi máy lác bắt wifi kém đổi sang củ dân lo xót lắm,2
oppo-a60-128gb,xai rất rất tốt nha cả nhà mình nhé,xai tốt nha,5
oppo-a60-128gb,đã dùng hơn tháng pin trâu không chơi game nên máy mượt tuyệt vời cho dòng trung cấp,pin trâu không game máy mượt tuyệt_vời dòng trung_cấp,5
oppo-a60-128gb,ấn nút nguồn để khoá máy khi đó màn hình tắt nhưng ấn thêm lần nữa thì máy vẫn ở trạng thái mở khoá máy không yêu cầu nhập khẩu để mở khoá cho bảo mật,ấn nút khoá máy màn_hình tắt ấn máy trạng_thái khoá máy không nhập_khẩu khoá bảo_mật,2
oppo-a60-128gb,điện thoại quá tệ loạn cảm ứng nhĩu màn hình nó cứ đứng máy quài chán ghê,điện_thoại tệ loạn cảm_ứng nhĩu màn_hình đứng máy quài chán ghê,1
oppo-a60-128gb,rất là tệ không chơi game chỉ fb với zalo mới dùng được 3 tháng đã bị đơ load chậm quá chán,tệ không game zalo mới đơ load chậm chán,2
oppo-a60-128gb,tôi dùng được tháng máy nó bị nhiễu màn hình chán,máy nhiễu màn_hình chán,3
oppo-a60-128gb,sản phẩm dùng tốt giá giao máy nhiệt tình 10đ,sản_phẩm tốt giá giao máy nhiệt_tình tốt,5
oppo-a60-128gb,cám ơn,cám_ơn,4
oppo-a60-128gb,qua tuần sử dụng máy mượt pin trâu,tuần máy mượt pin trâu,5
oppo-reno12-5g-12gb-512gb,sao dùng máy mà messenger cứ báo đang đợi mạng suốt,máy messenger báo đợi mạng suốt,2
oppo-reno12-5g-12gb-512gb,mong các bạn hỗ trợ mình mình không tìm thấy ứng dụng al studio trên điện thoại oppo reno 5g,mong không ứng_dụng al studio điện_thoại oppo reno 5 g,5
oppo-reno12-5g-12gb-512gb,vừa hôm trước mua 12tr990 giờ vào xem có hơn 10tr bộ kiểu gì,hôm mua kiểu,3
oppo-reno12-5g-12gb-512gb,em cần thay mặt kính thay ở đâu ạ,thay mặt_kính thay,5
oppo-reno12-5g-12gb-512gb,mới dùng được tháng cảm thấy máy 5g nhưng bắt sóng 5g không được mạnh máy dùng được thời gian thì nóng,mới máy 5 g bắt sóng 5 g không máy thời_gian nóng,3
oppo-reno12-5g-12gb-512gb,điện thoại để không dùng tới cũng hao pin,điện_thoại không hao pin,3
oppo-reno12-5g-12gb-512gb,pin tuột hơn tuột váy người yêu cũ nữa sạc pin thì nóng máy dảm con ngang luôn như mới mua được bữa giờ bán lại thì lỗ mất nhiêu tiền chứ máy này không ưng ý gì cả,pin tuột tuột váy người_yêu cũ sạc pin nóng máy dảm ngang mới mua bữa lỗ nhiêu tiền máy không ưng_ý,2
oppo-reno12-5g-12gb-512gb,mua điện thoại có ốt không xài được cũng như ko chủ yếu có ốt để thu âm live mà không được dở ẹt có để tượng chưng cân nhắc trước khi mua,mua điện_thoại ốt không xài không chủ_yếu ốt thu âm live không dở ẹt tượng chưng cân_nhắc mua,1
oppo-reno12-5g-12gb-512gb,lướt facebook bị lỗi màn hình,lướt lỗi màn_hình,3
oppo-reno12-5g-12gb-512gb,mới mua mấy hôm trải nghiệm thấy ok mỗi tội bị vô nước ít mà đã liệt cảm ứng hổ không biết đi mưa có bị nữa không,mới mua mấy hôm trải_nghiệm ok tội vô liệt cảm_ứng hổ không đi mưa không,4
oppo-reno12-5g-12gb-512gb,mua dế từ tháng tới nay xài vẫn mượt mà camera đẹp là thứ mình thích nhất ở sản phẩm này thanh thế giới di động,mua dế xài mượt_mà camera đẹp sản_phẩm thế_giới di_động,5
oppo-reno12-5g-12gb-512gb,tôi đã dùng rất ưng ý rất tốt xứng đáng mua,ưng_ý tốt xứng_đáng mua,5
oppo-reno12-5g-12gb-512gb,tui mới mua có ngày gọi fb bị lỗi dòng oppo reno 125g bị lỗi sộc màn hình không khắc phục được tôi đã đổi máy mới nhưng vẫn không khắc phục được mọi người nếu mua nên cân nhắc nha đừng để như tui tôi lại đổi lên dòng máy khác thì bắt tôi phải chịu mất phí giá trị điện thoại trong khi tôi mới mua có vài bữa làm ăn như vậy sao tôi còn niêm tin để lại cho thế giới di động ủng hộ được nữa đây,tui mới mua gọi lỗi dòng oppo reno 125 g lỗi sộc màn_hình không khắc_phục đổi máy mới không khắc_phục mua cân_nhắc nha đừng tui đổi dòng máy bắt phí điện_thoại mới mua bữa làm_ăn niêm thế_giới di_động ủng_hộ,1
oppo-reno12-5g-12gb-512gb,sao không tìm thấy ứng dụng al studio trên pocket 5g,không ứng_dụng al studio pocket 5 g,4
oppo-reno12-5g-12gb-512gb,camera chụp hình đẹp âm thanh rõ chơi game mượt nhưng miếng cường lực bị tróc rồi hiện tại thì thấy ok nhân viên dẫm ở ngã suối sâu trảng bàng nhiệt tình,camera chụp hình đẹp âm_thanh game mượt miếng cường_lực tróc ok nhân_viên dẫm ngã suối sâu trảng_bàng nhiệt_tình,5
oppo-reno12-5g-12gb-512gb,reno 5g có phát được youtube dưới nền không ạ,reno 5 g phát không,5
oppo-reno12-5g-12gb-512gb,lắp sim thấy 1 sim bắt sóng kém không bằng cả cái oppo a31 được cái chụp hình đẹp thui,lắp sim sim bắt sóng kém không oppo a31 chụp hình đẹp thui,4
oppo-reno12-5g-12gb-512gb,điện thoại dùng rất tốt có nhiều tính năng hay nhất là camera ai chụp hình rất đẹp tích hợp cả remote điều khiển được nhiều thiết bị quá tuyệt vời pin dung lượng lớn sử dụng đươc thời gian dài,điện_thoại tốt tính_năng camera chụp hình đẹp tích_hợp remote điều_khiển thiết_bị tuyệt_vời pin dung_lượng đươc thời_gian,5
oppo-reno12-5g-12gb-512gb,hiện tại hai lòng thời gian mak bền nữa la ok,hai thời_gian mak bền la ok,4
oppo-reno12-5g-12gb-512gb,điện thoại sao khi trải nghiệm thấy mọi thứ rất ok loa nghe hay điện thoại kết nối với tai nghe và loa bluetooth rất nhanh chất âm nghe rất hay không uổng phí khi mua điện thoại này còn về camera thì khỏi chê nhân viên đàm thuận giao thuận an bình dương rất rất nhiệt tình và chu đáo được tặng phiếu mua hàng mua luôn những món rất cần thiết điện thoại chạy mượt ai thích điện thoại kiểu dáng gọn mỏng nhẹ nên mua điện thoại này,điện_thoại trải_nghiệm ok loa điện_thoại kết_nối tai loa bluetooth nhanh chất âm không uổng_phí mua điện_thoại camera chê nhân_viên đàm thuận_giao thuận_an bình_dương nhiệt_tình chu_đáo tặng phiếu mua hàng mua món cần_thiết điện_thoại chạy mượt điện_thoại kiểu_dáng gọn mỏng nhẹ mua điện_thoại,5
oppo-reno12-5g-12gb-512gb,mới mua được gần tháng sau thời gian trải nghiệm thì con này rất ok mọi thứ điều ổn áp cầm chụp thì khỏi chê pin sạc nhanh sd cũng lâu mỏng nhẹ cầm nắm không đã tay do mình là nam nếu nữ sd thì khỏi phải bàn cãi like,mới mua thời_gian trải_nghiệm ok ổn_áp cầm chụp chê pin sạc nhanh mỏng nhẹ cầm nắm không tay_do nam nữ bàn_cãi like,5
oppo-reno12-5g-12gb-512gb,điện thoại chạy ổn sài được hơn tháng sạc không như mong đợi,điện_thoại chạy ổn sài sạc không mong_đợi,4
oppo-reno12-5g-12gb-512gb,rất là thích nha chất lượng chụp ảnh đẹp lượt game mượt đang định mua thêm cái nữa,nha chất_lượng chụp ảnh đẹp lượt game mượt định mua,5
oppo-reno12-5g-12gb-512gb,nhu cầu không chơi game ít nghe nhạc ít xem phim chỉ sử dụng các tác vụ văn phòng nhẹ sản phẩm dùng tốt với nhu cầu,nhu_cầu không game nhạc phim tác_vụ văn_phòng nhẹ sản_phẩm tốt nhu_cầu,5
oppo-reno12-5g-12gb-512gb,tốt,tốt,5
oppo-reno12-5g-12gb-512gb,chưa trải nghiệm nhiều nhưng cam ok nè,trải_nghiệm cam ok nè,4
oppo-reno12-5g-12gb-512gb,tốt,tốt,5
oppo-reno12-f-5g-12gb-256gb,máy quá tệ mới mua dăm tháng mà không thể gọi video thua luôn các đoạn đứng hình là phổ biết tắt nguồn reset máy song vẫn vậy,máy tệ mới mua dăm không thể gọi video thua đoạn đứng hình phổ tắt reset máy song,1
oppo-reno12-f-5g-12gb-256gb,còn hàng không bạn,hàng_không,5
oppo-reno12-f-5g-12gb-256gb,máy mới mua về chưa đạt tiêu chuẩn là kính xịn mặt lưng kính gorilla vân vân trực tiếp là cảm ứng chính mà đã giảm giá lại còn thay thế sữa chữa hư hỏng kinh khủng tôi không được dùng đang phải đem trả gấp thật sự bị xúc phạm công nghệ,máy mới mua tiêu_chuẩn kính xịn mặt lưng kính gorilla vân_vân cảm_ứng giảm giá thay_thế sữa chữa hư_hỏng kinh_khủng không đem trả gấp xúc_phạm công_nghệ,1
oppo-reno12-f-5g-12gb-256gb,sài ke có điều dán cường lực nó không nhạy lắm lâu lâu cũng không ăn sạc pin nhanh cực kì,sài ke dán cường_lực không nhạy lắm không sạc pin nhanh cực kì,5
oppo-reno12-f-5g-12gb-256gb,máy mới mua hôm pin tụt quá nhanh không sử dụng để qua đêm cũng tụt thực sự nản,máy mới mua hôm pin tụt nhanh không đêm tụt nản,2
oppo-reno12-f-5g-12gb-256gb,nhanh hết pin không sài cũng tụt pin sài thì còn nhanh hơn điện thoại quá tệ mua được ngày,nhanh hết pin không sài tụt pin sài nhanh điện_thoại tệ mua,1
oppo-reno12-f-5g-12gb-256gb,mình xài thấy cũng ok mà không biết có dán kính cường lực xài được không mình dán kính cường lực mà không xài được dấu vân tay nó cứ báo vệ sinh tay với chỗ cảm ứng dấu vân tay mà mình thấy không có dơ mà nó cứ báo hoài,xài ok không dán kính cường_lực xài không dán kính cường_lực không xài dấu vân_tay báo vệ_sinh chỗ cảm_ứng dấu vân_tay không dơ báo hoài,4
oppo-reno12-f-5g-12gb-256gb,điện thoại mới mua hôm sao gọi điện zalo màn hình cứ đứng đơ máy nhanh nóng mong được phản hồi hỗ trợ,điện_thoại mới mua hôm gọi điện zalo màn_hình đứng đơ máy nhanh nóng mong phản_hồi,2
oppo-reno12-f-5g-12gb-256gb,sao mày hao pin quá vậy không sài cũng tụt pin nữa,mày hao pin không sài tụt pin,3
oppo-reno12-f-5g-12gb-256gb,điện thoại mới mua trả góp được tuần em muốn đổi điện thoại khác có tốn phí gì không ạ điện thoại này xài mau nóng tuột pin quá,điện_thoại mới mua trả_góp tuần đổi điện_thoại tốn_phí không điện_thoại xài mau nóng tuột pin,2
oppo-reno12-f-5g-12gb-256gb,được tháng họ điện thoại nguyên quảng cáo không phản hồi lại,điện_thoại nguyên quảng_cáo không phản_hồi,2
oppo-reno12-f-5g-12gb-256gb,tệ camera mờ sạc lâu,tệ camera mờ sạc,1
oppo-reno12-f-5g-12gb-256gb,mới mua ngày giá 9190000đ nay giảm tương lai chắc giảm nữa,mới mua giá 9190000 đ giảm tương_lai giảm,3
oppo-reno12-f-5g-12gb-256gb,không hài lòng về pin xuống nhanh,không hài pin xuống nhanh,4
oppo-reno12-f-5g-12gb-256gb,reno 12g 5g có chống nước không ạ,reno 12 g 5 g chống không,4
oppo-reno12-f-5g-12gb-256gb,cho mình hỏi trả chậm khác trả góp cho nào vậy,trả chậm trả_góp,4
oppo-reno12-f-5g-12gb-256gb,cho mình hỏi máy này có tính năng làm đẹp trong cuộc gọi nhưng sao khi vào cài đặt thì không có máy bảo tải thêm ứng dụng thì cụ thể là ứng dụng nào nhờ thế giới di động hướng dẫn thêm mình cảm ơn,máy tính_năng đẹp cuộc_gọi cài_đặt không máy bảo tải ứng_dụng ứng_dụng thế_giới di_động hướng_dẫn,3
oppo-reno12-f-5g-12gb-256gb,cho hỏi tại sao không có chức năng chia đôi màn hình mặc dù ở phần giới thiệu điện thoại lại ghi là có đa cổ sổ chia đôi màn hình,không chức_năng chia đôi màn_hình mặc giới_thiệu điện_thoại ghi đa cổ sổ chia đôi màn_hình,3
oppo-reno12-f-5g-12gb-256gb,máy mạnh camera đẹp mua từ lúc mới ra được tặng loa nghe rất hay cảm ơn thế giới di động,máy camera đẹp mua mới tặng loa thế_giới di_động,5
oppo-reno12-f-5g-12gb-256gb,camera đẹp từ lúc mua về tôi thấy thích chụp hình hơn chụp cả buổi không thấy pin hao mấy xài tháng nay vẫn ổn mượt,camera đẹp mua chụp hình chụp không pin hao mấy xài ổn mượt,5
oppo-reno12-f-5g-12gb-256gb,tôi rất thích chụp hình nên đã chọn máy này phải nói là hợp ý lắm camera đẹp nét pin dùng cũng cả ngày,chụp hình máy hợp lắm camera đẹp nét pin,5
oppo-reno12-f-5g-12gb-256gb,4đ cho con phone này thứ nhất là pin tuột nhanh dù không xài cũng tuột còn lướt fb hay tt xem thì xuống nhanh như tia chớp dù đã làm theo cách nhân viên hd nhưng vẫn không có tác dụng gì thứ cuộc gọi cước quá là nhỏ dù đã mở loa ngoài nhưng vẫn nhỏ thứ camera dùng app hay cam thường vẫn là kiểu không thay đổi quá nản,tệ phone pin tuột nhanh không xài tuột lướt tt xuống nhanh tia chớp nhân_viên hd không tác_dụng cuộc_gọi cước nhỏ loa nhỏ camera app cam kiểu không nản,2
oppo-reno12-f-5g-12gb-256gb,xem thông số kỹ thuật thì camera sau xoá ai tẩy ai xoá phông xoá nền đầy đủ đống lợi ích về mở ra không có đem lại kỹ thuật tại quầy bán thì nói chỉ có tải app về mới làm được của vậy là sau,thông_số kỹ_thuật camera xoá tẩy xoá phông xoá đầy_đủ đống lợi_ích không đem kỹ_thuật quầy tải app mới,3
oppo-reno12-f-5g-12gb-256gb,pin xuống nhanh máy dùng thì nóng,pin xuống nhanh máy nóng,1
oppo-reno12-f-5g-12gb-256gb,nhân viên phục vụ rất tận tình giới thiệu điện thoại rất ok nhưng khi mua về sử dụng mới thấy điện thoại rất dễ nóng điện thoại còn hay lỗi nữa zalo mess gọi đến không được trong khi sử dụng wifi và 4g camera thì chụp xấu mua về mới thấy hối hận,nhân_viên phục_vụ tận_tình giới_thiệu điện_thoại ok mua mới điện_thoại dễ nóng điện_thoại lỗi zalo mess gọi không wifi 4g camera chụp xấu mua mới hối_hận,2
oppo-reno12-f-5g-12gb-256gb,máy có bút nfc nhưng quét chip không đỏ như vậy là lỗi làm sao anh dùng đủ ngày đã chán rồi,máy bút NFC quét chip không đỏ lỗi chán,2
oppo-reno12-f-5g-12gb-256gb,bây giờ mình muốn đổi con 12 tuổi phụ thêm tiền thì có được không nhỉ,đổi 12 phụ tiền không,4
oppo-reno12-f-5g-12gb-256gb,chụp ảnh xấu nhanh xuống pin,chụp ảnh xấu nhanh xuống pin,2
oppo-reno12-f-5g-12gb-256gb,chụp ảnh hình ảnh quá chán luôn thua sam sung hẳn điện thoại lịch dương thì có còn lịch âm thì quá thất vọng về phần hình ảnhko đáng để bỏ ra gần 10trieu để mua cái điện thoại này mới dùng có 6ngày là thấy chán từ mấy hôm trước rồi,chụp ảnh hình_ảnh chán thua sam sung hẳn điện_thoại lịch dương lịch_âm thất_vọng hình ảnhko 10 trieu mua điện_thoại mới 6 chán mấy hôm,2
oppo-reno12-f-5g-12gb-256gb,điện thoại em mua trả góp khoảng ngày em muốn đổi lại điện thoại khác thì có tốn phí gì không ạ,điện_thoại mua trả_góp đổi điện_thoại tốn_phí không,3
oppo-reno12-f-5g-12gb-256gb,sau trên này ghi mà hôm qua em ra ttjd lại lấy giá là sao vậy,ghi hôm_qua ttjd giá,3
oppo-reno12-f-5g-12gb-256gb,tại sao không có tính năng tẩy đi ở phần chỉnh sửa ảnh vậy,không tính_năng tẩy đi chỉnh sửa ảnh,3
oppo-reno12-f-5g-12gb-256gb,cũng dược dùng ít pin chạy nhanh,dược pin chạy nhanh,3
oppo-reno12-f-5g-12gb-256gb,mua được ngày thấy không hài lòng cam mờ tối chỉnh sáng cũng vậy nhất là quay trong nhà lướt thì tạm ổn muốn đổi máy khác,mua không hài cam mờ tối chỉnh lướt tạm ổn đổi máy,3
oppo-reno12-f-5g-12gb-256gb,rất hài lòng về cách của nhân viên phục vụ và máy đẹp xài rất là ok,hài nhân_viên phục_vụ máy đẹp xài ok,5
oppo-reno12-f-5g-12gb-256gb,ok trong tầm giá không chơi game nên thấy ok cấu hình thì không cao lắm bật hz nên mới nhanh,ok tầm giá không game ok cấu_hình không lắm bật hz mới nhanh,5
oppo-reno12-f-5g-12gb-256gb,cắm mờ màn hiển thị không đẹp vân tay thì chậm truy xuất không nhanh nhạc thì tệ thua xa cả reno 7g 5g,cắm mờ màn hiển_thị không đẹp vân_tay chậm truy_xuất không nhanh nhạc tệ thua reno 7 g 5 g,1
oppo-reno13-f-5g,màn hình mua tối ngày hôm qua không xài vẫn nóng bừng dù để phòng máy lạnh,màn_hình mua tối hôm_qua không xài nóng bừng phòng máy_lạnh,3
oppo-reno13-f-5g,camera chụp hình tệ quá đang muốn đổi gấp hic thất vọng,camera chụp hình tệ đổi gấp hic thất_vọng,1
oppo-reno13-f-5g,lúc mua thì ok lúc mình không thích bán lại thì chi nhánh không có tiền trong khi cả tập đoàn lớn,mua ok không chi_nhánh không tiền tập_đoàn,1
oppo-reno13-f-5g,cái gì cũng ổn chỉ có pin là chưa được ngày đã hết pin giới thiệu pin trâu nhưng xài chưa hết ngày là hết pin,ổn pin hết pin giới_thiệu pin trâu xài hết hết pin,3
oppo-reno13-f-5g,máy ổn mượt nhưng không tải được ứng dụng thứ ba trong khi mình mua máy để sử dụng các ứng dụng này cảm thấy hối hận trong khi con oppo renot12 thì tải được nếu được xin nhân viên hỗ trợ,máy ổn mượt không tải ứng_dụng mua máy ứng_dụng hối_hận oppo renot12 tải nhân_viên,4
oppo-reno13-f-5g,máy nhanh nóng cảm thì mờ gọi thoại zalo tầm là nóng xỉu sd mới 1 tháng nhưng có lỗi giật lag không mượt pin sạc cũng lâuall thông báo đã bật nhưng không hiện nhiều lúc cảm ứng không mượt nữa đang muốn đổi qua sản phẩm khác nhưng đang trả góp không biết phải làm sao luôn,máy nhanh nóng cảm mờ gọi thoại zalo tầm nóng xỉu mới lỗi giật lag không mượt pin sạc lâuall thông_báo bật không hiện cảm_ứng không mượt đổi sản_phẩm trả_góp không,3
oppo-reno13-f-5g,này họ có sử dụng được vân tay hả mọi người,vân_tay hả,4
oppo-reno13-f-5g,điện thoại sài ok mượt mà trải nghiệm được tháng thấy ok nên mua như mọi người,điện_thoại sài ok mượt_mà trải_nghiệm ok mua,5
oppo-reno13-f-5g,rất tệ mới đúng bắt wifi 5g mà len không nổi hối hận thật sự đối trả thì mất nhiều lúc đang gấp mà không lên mạng được là đập bỏ qua,tệ mới bắt wifi 5 g len không nổi hối_hận đối trả gấp không mạng đập bỏ_qua,2
oppo-reno13-f-5g,sai lầm khi mua mình mua chả góp tháng muốn đổi sản phẩm khác,sai_lầm mua mua chả góp đổi sản_phẩm,2
oppo-reno13-f-5g,điện thoại này bắt sóng wifi 5g hơi kém điện thoại này có thực sự xuống nước quay phim chụp ảnh được không còn chưa biết,điện_thoại bắt sóng wifi 5 g hơi kém điện_thoại xuống phim chụp ảnh không,3
oppo-reno13-f-5g,sản phẩm kém chất lượng nhân viên thái độ khi ra đổi trả sản phẩm lần cuối cùng mua hàng ở đây,sản_phẩm kém chất_lượng nhân_viên thái_độ đổi trả sản_phẩm mua hàng,2
oppo-reno13-f-5g,mới mua dùng ngày cảm thấy máy nóng đi bin nhanh điện thoại video mờ,mới mua máy nóng đi bin nhanh điện_thoại video mờ,3
oppo-reno13-f-5g,màn hình độ sáng thấp hay bị nóng máy,màn_hình độ nóng máy,2
oppo-reno13-f-5g,mình mới mua mới ngày muốn đổi lại dòng khác có mất phí gì không xin được tư vấn,mới mua mới đổi dòng phí không tư_vấn,3
