product_id,comment,rating,source_file,word_count,tokenized_comment
oppo-a58-4g,"Nhân viên nhiệt tình, năng động.",5,ratings\oppo-a58-4g.csv,6,"Nhân_viên nhiệt_tình , năng_động ."
oppo-a58-4g,"Pin sạc nhanh, thích chuông to.",4,ratings\oppo-a58-4g.csv,6,"Pin_sạc nhanh , thích chuông to ."
oppo-a58-4g,Nokia điện thoại dùng tốt.,5,ratings\oppo-a58-4g.csv,5,Nokia điện_thoại dùng tốt .
oppo-a58-4g,Nhưng mà chưa biết chỗ nào chụp màn hình lại.,4,ratings\oppo-a58-4g.csv,10,Nhưng_mà chưa biết chỗ nào chụp màn_hình lại .
oppo-a58-4g,Không đóng được tất cả ứng dụng.,3,ratings\oppo-a58-4g.csv,7,Không đóng được tất_cả ứng_dụng .
oppo-a58-4g,"Dạ, điện thoại dùng rất tốt.",5,ratings\oppo-a58-4g.csv,6,"Dạ , điện_thoại dùng rất tốt ."
oppo-a58-4g,"Rất ổn với tầm giá triệu, chơi game, xem phim đều tốt.",5,ratings\oppo-a58-4g.csv,12,"Rất ổn với tầm giá triệu , chơi game , xem phim đều tốt ."
oppo-a58-4g,"Điện thoại trải nghiệm tốt, âm thanh có công nghệ Max phone, có công nghệ s",5,ratings\oppo-a58-4g.csv,16,"Điện_thoại trải_nghiệm tốt , âm_thanh có công_nghệ Max_phone , có công_nghệ s"
oppo-a58-4g,"Âm thanh, hình ảnh chất lượng rất hài lòng.",4,ratings\oppo-a58-4g.csv,9,"Âm_thanh , hình_ảnh chất_lượng rất hài_lòng ."
oppo-a58-4g,"Điện thoại sai nút, pin trâu.",5,ratings\oppo-a58-4g.csv,6,"Điện_thoại sai nút , pin trâu ."
oppo-a60-128gb,"Em sử dụng chưa được tháng, bên cửa hàng thu lại mất đúng không ạ?",4,ratings\oppo-a60-128gb.csv,15,"Em sử_dụng chưa được tháng , bên cửa_hàng thu lại mất đúng không ạ ?"
oppo-a60-128gb,"Mới mua hôm mùng tết mà vô đăng hình không được, ra thế giới di",3,ratings\oppo-a60-128gb.csv,15,"Mới mua hôm mùng tết mà vô đăng_hình không được , ra thế_giới di"
oppo-a60-128gb,"Tôi tắt màng hình rồi xong nó tự mở lên, xong nó lại tắt liên tục như",1,ratings\oppo-a60-128gb.csv,17,"Tôi tắt màng_hình rồi xong nó tự mở lên , xong nó lại tắt liên_tục như"
oppo-a60-128gb,"Điện thoại giá 5 triệu mà còn thua cái điện thoại đến 4 triệu, thất vọng chơi",1,ratings\oppo-a60-128gb.csv,17,"Điện_thoại giá 5 triệu mà_còn thua cái điện_thoại đến 4 triệu , thất_vọng chơi"
oppo-a60-128gb,"Em vừa mua hôm qua, nhân viên bảo ổn định nhưng về chơi game rất lag và",2,ratings\oppo-a60-128gb.csv,17,"Em vừa mua hôm_qua , nhân_viên bảo ổn_định nhưng về chơi game rất lag và"
oppo-a60-128gb,Điện thoại không có chức năng lưu số trên sim hay sao mà chỉ lưu được trên,3,ratings\oppo-a60-128gb.csv,17,Điện_thoại không có chức_năng lưu_số trên sim hay sao mà chỉ lưu được trên
oppo-a60-128gb,Lướt tiktok hay bị lag.,3,ratings\oppo-a60-128gb.csv,5,Lướt tiktok hay bị lag .
oppo-a60-128gb,Sao camera sau chụp cảnh nhìn cứ ảo ảo không thực lắm ạ?,3,ratings\oppo-a60-128gb.csv,13,Sao camera sau chụp cảnh nhìn cứ ảo_ảo không thực lắm ạ ?
oppo-a60-128gb,Kháng nước tệ.,3,ratings\oppo-a60-128gb.csv,3,Kháng nước tệ .
oppo-a60-128gb,Dien thoai chán lắm đổi cái mới rồi mà van lỗi vao nhắn tin za,2,ratings\oppo-a60-128gb.csv,15,Dien thoai chán lắm đổi cái mới rồi mà van lỗi_vao nhắn_tin za
oppo-a60-128gb,Pin xuống khá nhanh.,3,ratings\oppo-a60-128gb.csv,4,Pin xuống khá nhanh .
oppo-a60-128gb,Không có nơi hướng dẫn mở nó ạ.,5,ratings\oppo-a60-128gb.csv,8,Không có nơi hướng_dẫn mở nó ạ .
oppo-a60-128gb,"Máy chụp hình rất đẹp, xem youtube rõ nét.",5,ratings\oppo-a60-128gb.csv,9,"Máy chụp hình rất đẹp , xem youtube rõ nét ."
oppo-a60-128gb,Máy này có chức năng không Add min thanks.,5,ratings\oppo-a60-128gb.csv,9,Máy này có chức_năng không Add min thanks .
oppo-a60-128gb,"Rớt mấy lần mà vẫn không bị gì, máy bền thật đúng như quảng cáo.",5,ratings\oppo-a60-128gb.csv,15,"Rớt mấy lần mà vẫn không bị gì , máy_bền thật đúng như quảng_cáo ."
oppo-a60-128gb,"Mua cho con học online bé xài rất thích, còn có chống nước nữa.",5,ratings\oppo-a60-128gb.csv,14,"Mua cho con học online bé xài rất thích , còn có chống nước nữa ."
oppo-a60-128gb,Phân vân giữa màu được nhân viên tư vấn: Màu đen xài cũng tầm,5,ratings\oppo-a60-128gb.csv,14,Phân_vân giữa màu được nhân_viên tư_vấn : Màu đen_xài cũng tầm
oppo-a60-128gb,"Tôi thích chiếc máy này, nó đẹp và loa to lắm.",5,ratings\oppo-a60-128gb.csv,11,"Tôi thích chiếc máy này , nó đẹp và loa to lắm ."
oppo-a60-128gb,"Mua tặng mẹ khoảng tháng, mẹ mình xài tới nay rất thích màn hình sáng",5,ratings\oppo-a60-128gb.csv,15,"Mua tặng mẹ khoảng tháng , mẹ mình xài tới nay rất thích màn_hình sáng"
oppo-a60-128gb,"Máy mát và rất mượt, pin xài liên tục chắc cũng phải được tiếng",5,ratings\oppo-a60-128gb.csv,14,"Máy_mát và rất mượt , pin_xài liên_tục chắc cũng phải được tiếng"
oppo-a60-128gb,"Dùng gần nửa năm, đi mưa các kiểu mà vẫn bền lắm nên nay mình lên viết",5,ratings\oppo-a60-128gb.csv,17,"Dùng gần nửa năm , đi mưa các kiểu mà vẫn bền lắm nên nay mình lên viết"
oppo-a60-128gb,"Dùng hơn tháng rồi vẫn mượt như hồi mới mua cái kháng nước ok, mình đi",5,ratings\oppo-a60-128gb.csv,16,"Dùng hơn tháng rồi vẫn mượt như hồi mới mua cái kháng nước ok , mình đi"
oppo-a60-128gb,"Tính mua làm máy phụ mà dùng mượt quá trời, pin xài cả ngày",5,ratings\oppo-a60-128gb.csv,14,"Tính mua làm máy phụ mà dùng mượt quá trời , pin_xài cả ngày"
oppo-a60-128gb,"Mua ở thế giới di động được bạn nhân viên tư vấn nhiệt tình, máy bền đẹp",5,ratings\oppo-a60-128gb.csv,17,"Mua ở thế_giới di_động được bạn nhân_viên tư_vấn nhiệt_tình , máy bền đẹp"
oppo-a60-128gb,"Dẫn mẹ đi mua, được nhân viên tư vấn sản phẩm này xài",5,ratings\oppo-a60-128gb.csv,13,"Dẫn mẹ đi mua , được nhân_viên tư_vấn sản_phẩm này xài"
oppo-a60-128gb,"Với tầm giá tiền hơn 5tr thì mình khoái nhất máy này, vừa đẹp vừa",5,ratings\oppo-a60-128gb.csv,15,"Với tầm giá tiền hơn 5 tr thì mình khoái nhất máy này , vừa đẹp vừa"
oppo-a60-128gb,"Máy tầm trung ngon nhất mình từng dùng, mượt mà, loa lớn, pin",5,ratings\oppo-a60-128gb.csv,13,"Máy tầm trung_ngon nhất mình từng dùng , mượt_mà , loa lớn , pin"
oppo-a60-128gb,"Dt bền thiệt, mình mua tháng nay chạy grab đi mưa mà cảm ứng vẫn m",5,ratings\oppo-a60-128gb.csv,16,"Dt bền_thiệt , mình mua tháng nay chạy grab đi mưa mà cảm_ứng vẫn m"
oppo-a60-128gb,qua ok!,5,ratings\oppo-a60-128gb.csv,2,qua ok !
oppo-a60-128gb,"Tôi mua được ngày mà giờ sim rất hay mất sóng, không hiểu tại sao.",3,ratings\oppo-a60-128gb.csv,15,"Tôi mua được ngày mà giờ sim rất hay mất sóng , không hiểu tại_sao ."
oppo-a60-128gb,Ai có nhu cầu chơi game thì tuyệt đối không được mua quá tệ.,1,ratings\oppo-a60-128gb.csv,14,Ai có nhu_cầu chơi game thì tuyệt_đối không được mua quá tệ .
oppo-a60-128gb,"Vừa chơi game vừa gọi mess rất là lăng vào, tình huống video",1,ratings\oppo-a60-128gb.csv,13,"Vừa chơi game vừa gọi mess rất là lăng vào , tình_huống video"
oppo-a60-128gb,đã phản hồi lên nhưng chưa có người hỗ trợ.,2,ratings\oppo-a60-128gb.csv,10,đã phản_hồi lên nhưng chưa có người hỗ_trợ .
oppo-a60-128gb,"Mua cho ba xài thấy sạc nhanh đó, màn hình sáng, loa",5,ratings\oppo-a60-128gb.csv,12,"Mua cho ba xài thấy sạc nhanh đó , màn_hình sáng , loa"
oppo-a60-128gb,"không có IOS, hướng dẫn bật được không?",3,ratings\oppo-a60-128gb.csv,8,"không có IOS , hướng_dẫn bật được không ?"
oppo-a60-128gb,"rất tốt, máy chỉ sử dụng nghe gọi nhắn tin mà không chơi game thì quá tốt",5,ratings\oppo-a60-128gb.csv,17,"rất tốt , máy chỉ sử_dụng nghe gọi nhắn_tin mà không chơi game thì quá tốt"
oppo-a60-128gb,Sạc lâu pin nhanh hết.,2,ratings\oppo-a60-128gb.csv,5,Sạc lâu_pin nhanh hết .
oppo-a60-128gb,Máy dùng hay so với giá tiền?,5,ratings\oppo-a60-128gb.csv,7,Máy dùng hay so với giá tiền ?
oppo-a60-128gb,Máy dùng hay so với giá tiền?,5,ratings\oppo-a60-128gb.csv,7,Máy dùng hay so với giá tiền ?
oppo-a60-128gb,"khá thất vọng vì pin quá nhanh, hết mình cần là pin trâu chứ ngày",1,ratings\oppo-a60-128gb.csv,15,"khá thất_vọng vì pin quá nhanh , hết_mình cần là pin trâu chứ ngày"
oppo-a60-128gb,"Tôi mua được hơn tháng, nhìn chung chỉ sử dụng wifi, bút với zalo",4,ratings\oppo-a60-128gb.csv,14,"Tôi mua được hơn tháng , nhìn_chung chỉ sử_dụng wifi , bút với zalo"
oppo-a60-128gb,Mua đúng hôm nay là tuần pin nhanh hết thật.,3,ratings\oppo-a60-128gb.csv,10,Mua đúng hôm_nay là tuần pin nhanh hết thật .
oppo-a60-128gb,"Cảm giác máy khá mượt, camera đẹp, sạc nhanh, nói chung ok.",5,ratings\oppo-a60-128gb.csv,12,"Cảm_giác máy khá mượt , camera đẹp , sạc nhanh , nói_chung ok ."
oppo-a60-128gb,Tôi thích thiết kế của máy photo này.,5,ratings\oppo-a60-128gb.csv,8,Tôi thích thiết_kế của máy photo này .
oppo-a60-128gb,"rất đáng trải nghiệm, mượt và đẹp.",5,ratings\oppo-a60-128gb.csv,7,"rất đáng trải_nghiệm , mượt và đẹp ."
oppo-a60-128gb,"Mua cho ba mình xài rất ưng, cảm ơn TGĐ.",5,ratings\oppo-a60-128gb.csv,10,"Mua cho ba mình xài rất ưng , cảm_ơn TGĐ ."
oppo-a60-128gb,"Máy đẹp và có kháng nước rất tốt, tôi rất thích.",5,ratings\oppo-a60-128gb.csv,11,"Máy đẹp và có kháng nước rất tốt , tôi rất thích ."
oppo-a60-128gb,"Pin nhanh hết thật, đang dùng xài pin trâu, mình mới mua",3,ratings\oppo-a60-128gb.csv,12,"Pin nhanh hết thật , đang dùng xài pin trâu , mình mới mua"
oppo-a60-128gb,Sao điện thoại tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhanh quá?,1,ratings\oppo-a60-128gb.csv,17,Sao điện_thoại tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhanh quá ?
oppo-a60-128gb,mới mua hôm qua 55tr nay giảm còn 5tr mà màn hình chán vãi,1,ratings\oppo-a60-128gb.csv,14,mới mua hôm_qua 55 tr nay giảm còn 5 tr mà màn_hình chán vãi
oppo-a60-128gb,"Mới mua được tuần thì thế giới di động giảm giá mất tới 500k, nhìn chỉ",2,ratings\oppo-a60-128gb.csv,16,"Mới mua được tuần thì thế_giới di_động giảm_giá mất tới 500 k , nhìn chỉ"
oppo-a60-128gb,Xai rất rất tốt nha cả nhà mình nhé.,5,ratings\oppo-a60-128gb.csv,9,Xai rất rất tốt_nha cả nhà mình nhé .
oppo-a60-128gb,Đã dùng hơn tháng pin trâu không chơi game nên máy mượt tuyệt vời cho,5,ratings\oppo-a60-128gb.csv,15,Đã dùng hơn tháng pin trâu không chơi game nên máy_mượt tuyệt_vời cho
oppo-a60-128gb,"ấn nút nguồn để khoá máy, khi đó màn hình tắt nhưng ấn thêm lần nữa thì",2,ratings\oppo-a60-128gb.csv,17,"ấn nút nguồn để khóa máy , khi đó màn_hình tắt nhưng ấn thêm lần nữa thì"
oppo-a60-128gb,"Điện thoại quá tệ loạn cảm ứng nhĩu màn hình, nó cứ đứng máy quà",1,ratings\oppo-a60-128gb.csv,15,"Điện_thoại quá tệ_loạn cảm_ứng nhĩu màn_hình , nó cứ đứng máy quà"
oppo-a60-128gb,"Rất là tệ, không chơi game, chỉ fb với zalo mới dùng được",2,ratings\oppo-a60-128gb.csv,13,"Rất là tệ , không chơi game , chỉ fb với zalo mới dùng được"
oppo-a60-128gb,Tôi dùng được tháng máy nó bị nhiễu màn hình chán.,3,ratings\oppo-a60-128gb.csv,11,Tôi dùng được tháng máy nó bị nhiễu màn_hình chán .
oppo-a60-128gb,"Sản phẩm dùng tốt, giá giao máy nhiệt tình: 10đ.",5,ratings\oppo-a60-128gb.csv,10,"Sản_phẩm dùng tốt , giá giao máy nhiệt_tình : 10 đ ."
oppo-a60-128gb,Cám ơn.,4,ratings\oppo-a60-128gb.csv,2,Cám_ơn .
oppo-a60-128gb,"Qua tuần sử dụng, máy mượt pin trâu.",5,ratings\oppo-a60-128gb.csv,8,"Qua tuần sử_dụng , máy mượt pin trâu ."
oppo-reno12-5g-12gb-512gb,Sao dùng máy mà messenger cứ báo đang đợi mạng suốt?,2,ratings\oppo-reno12-5g-12gb-512gb.csv,11,Sao dùng máy mà messenger cứ báo đang đợi mạng suốt ?
oppo-reno12-5g-12gb-512gb,"Mong các bạn hỗ trợ mình, mình không tìm thấy ứng dụng al studio trên điện thoại",5,ratings\oppo-reno12-5g-12gb-512gb.csv,17,"Mong các bạn hỗ_trợ mình , mình không tìm thấy ứng_dụng al studio trên điện_thoại"
oppo-reno12-5g-12gb-512gb,Vừa hôm trước mua 12tr990 giờ vào xem có hơn 10tr bộ kiểu,3,ratings\oppo-reno12-5g-12gb-512gb.csv,13,Vừa hôm trước mua 12 tr990 giờ vào xem có hơn 10 tr_bộ kiểu
oppo-reno12-5g-12gb-512gb,"Em cần thay mặt kính, thay ở đâu ạ?",5,ratings\oppo-reno12-5g-12gb-512gb.csv,9,"Em cần thay_mặt kính , thay ở đâu ạ ?"
oppo-reno12-5g-12gb-512gb,"Mới dùng được tháng cảm thấy máy 5g nhưng bắt sóng 5g không được mạnh,",3,ratings\oppo-reno12-5g-12gb-512gb.csv,15,"Mới dùng được tháng cảm_thấy máy 5 g nhưng bắt sóng 5 g không được mạnh ,"
oppo-reno12-5g-12gb-512gb,Điện thoại để không dùng tới cũng hao pin.,3,ratings\oppo-reno12-5g-12gb-512gb.csv,9,Điện_thoại để không dùng tới cũng hao_pin .
oppo-reno12-5g-12gb-512gb,"Pin tuột hơn tuột váy người yêu cũ nữa, sạc pin thì nóng",2,ratings\oppo-reno12-5g-12gb-512gb.csv,13,"Pin tuột hơn tuột váy người_yêu cũ nữa , sạc_pin thì nóng"
oppo-reno12-5g-12gb-512gb,Mua điện thoại có ốt không xài được cũng như ko chủ yếu có,1,ratings\oppo-reno12-5g-12gb-512gb.csv,14,Mua điện_thoại có ốt không xài được cũng như ko chủ_yếu có
oppo-reno12-5g-12gb-512gb,Lướt facebook bị lỗi màn hình.,3,ratings\oppo-reno12-5g-12gb-512gb.csv,6,Lướt facebook bị lỗi màn_hình .
oppo-reno12-5g-12gb-512gb,"Mới mua mấy hôm trải nghiệm thấy ok, mỗi tội bị vô nước ít mà đã liệt",4,ratings\oppo-reno12-5g-12gb-512gb.csv,17,"Mới mua mấy hôm trải_nghiệm thấy ok , mỗi tội bị vô nước ít mà đã liệt"
oppo-reno12-5g-12gb-512gb,"Mua dế từ tháng tới nay xài vẫn mượt mà, camera đẹp là",5,ratings\oppo-reno12-5g-12gb-512gb.csv,13,"Mua dế từ tháng tới nay xài vẫn mượt_mà , camera đẹp là"
oppo-reno12-5g-12gb-512gb,"Tôi đã dùng rất ưng ý, rất tốt, xứng đáng mua.",5,ratings\oppo-reno12-5g-12gb-512gb.csv,11,"Tôi đã dùng rất ưng_ý , rất tốt , xứng_đáng mua ."
oppo-reno12-5g-12gb-512gb,"tui mới mua có ngày gọi fb bị lỗi, dòng oppo Reno 125g bị",1,ratings\oppo-reno12-5g-12gb-512gb.csv,14,"tui mới mua có ngày gọi fb bị lỗi , dòng oppo Reno 125 g bị"
oppo-reno12-5g-12gb-512gb,Sao không tìm thấy ứng dụng al studio trên pocket 5g?,4,ratings\oppo-reno12-5g-12gb-512gb.csv,11,Sao không tìm thấy ứng_dụng al studio trên pocket 5 g ?
oppo-reno12-5g-12gb-512gb,"Camera chụp hình đẹp, âm thanh rõ, chơi game mượt nhưng miếng cường lực bị",5,ratings\oppo-reno12-5g-12gb-512gb.csv,15,"Camera chụp hình đẹp , âm_thanh rõ , chơi game mượt nhưng miếng cường_lực bị"
oppo-reno12-5g-12gb-512gb,Reno 5g có phát được youtube dưới nền không ạ?,5,ratings\oppo-reno12-5g-12gb-512gb.csv,10,Reno 5 g có phát được youtube dưới nền không ạ ?
oppo-reno12-5g-12gb-512gb,"lắp sim thấy 1 sim bắt sóng kém không bằng cả cái oppo A31 được,",4,ratings\oppo-reno12-5g-12gb-512gb.csv,15,"lắp sim thấy 1 sim bắt sóng kém không bằng cả cái oppo A31 được ,"
oppo-reno12-5g-12gb-512gb,"Điện thoại dùng rất tốt, có nhiều tính năng hay, nhất là camera ai chụp hình",5,ratings\oppo-reno12-5g-12gb-512gb.csv,16,"Điện_thoại dùng rất tốt , có nhiều tính_năng hay , nhất_là camera ai chụp hình"
oppo-reno12-5g-12gb-512gb,"Hiện tại hai lòng, thời gian mak bền nữa la ok.",4,ratings\oppo-reno12-5g-12gb-512gb.csv,11,"Hiện_tại hai lòng , thời_gian mak_bền nữa la_ok ."
oppo-reno12-5g-12gb-512gb,"Điện thoại sao khi trải nghiệm thấy mọi thứ rất ok: loa nghe hay, điện",5,ratings\oppo-reno12-5g-12gb-512gb.csv,15,"Điện_thoại sao khi trải_nghiệm thấy mọi thứ rất ok : loa nghe hay , điện"
oppo-reno12-5g-12gb-512gb,"Mới mua được gần tháng, sau thời gian trải nghiệm thì con này rất ok, mọi",5,ratings\oppo-reno12-5g-12gb-512gb.csv,16,"Mới mua được gần tháng , sau thời_gian trải_nghiệm thì con này rất ok , mọi"
oppo-reno12-5g-12gb-512gb,"Điện thoại chạy ổn, sài được hơn tháng, sạc không như mong đợi",4,ratings\oppo-reno12-5g-12gb-512gb.csv,13,"Điện_thoại chạy ổn , sài được hơn tháng , sạc không như mong_đợi"
oppo-reno12-5g-12gb-512gb,"Rất là thích nha, chất lượng chụp ảnh đẹp, lượt game mượt,",5,ratings\oppo-reno12-5g-12gb-512gb.csv,12,"Rất là thích_nha , chất_lượng chụp ảnh đẹp , lượt game mượt ,"
oppo-reno12-5g-12gb-512gb,"Nhu cầu không chơi game, ít nghe nhạc, ít xem phim, chỉ sử dụng",5,ratings\oppo-reno12-5g-12gb-512gb.csv,14,"Nhu_cầu không chơi game , ít nghe nhạc , ít xem phim , chỉ sử_dụng"
oppo-reno12-5g-12gb-512gb,tốt.,5,ratings\oppo-reno12-5g-12gb-512gb.csv,1,tốt .
oppo-reno12-5g-12gb-512gb,Chưa trải nghiệm nhiều nhưng cam ok nè!,4,ratings\oppo-reno12-5g-12gb-512gb.csv,8,Chưa trải_nghiệm nhiều nhưng cam_ok nè !
oppo-reno12-5g-12gb-512gb,tốt.,5,ratings\oppo-reno12-5g-12gb-512gb.csv,1,tốt .
oppo-reno12-f-5g-12gb-256gb,"Máy quá tệ, mới mua dăm tháng mà không thể gọi video, thua luôn các",1,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Máy quá tệ , mới mua dăm tháng mà không_thể gọi video , thua luôn các"
oppo-reno12-f-5g-12gb-256gb,"Còn hàng không, bạn?",5,ratings\oppo-reno12-f-5g-12gb-256gb.csv,4,"Còn hàng_không , bạn ?"
oppo-reno12-f-5g-12gb-256gb,"Máy mới mua về chưa đạt tiêu chuẩn là kính xịn, mặt lưng kính Gor",1,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Máy mới mua về chưa đạt tiêu_chuẩn là kính xịn , mặt lưng kính Gor"
oppo-reno12-f-5g-12gb-256gb,"Sài ke có điều dán cường lực nó không nhạy lắm, lâu lâu cũng không",5,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Sài_ke có_điều dán cường_lực nó không nhạy lắm , lâu_lâu cũng không"
oppo-reno12-f-5g-12gb-256gb,"Máy mới mua hôm pin tụt quá nhanh, không sử dụng để qua đêm cũng tụ",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,16,"Máy mới mua hôm pin tụt quá nhanh , không sử_dụng để qua đêm cũng tụ"
oppo-reno12-f-5g-12gb-256gb,"nhanh hết pin, không sài cũng tụt pin, sài thì còn",1,ratings\oppo-reno12-f-5g-12gb-256gb.csv,11,"nhanh hết pin , không sài cũng tụt_pin , sài thì còn"
oppo-reno12-f-5g-12gb-256gb,Mình xài thấy cũng ok mà không biết có dán kính cường lực xài,4,ratings\oppo-reno12-f-5g-12gb-256gb.csv,14,Mình xài thấy cũng ok mà không biết có dán kính cường_lực xài
oppo-reno12-f-5g-12gb-256gb,"Điện thoại mới mua hôm sao gọi điện zalo màn hình cứ đứng đơ, máy",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Điện_thoại mới mua hôm sao gọi điện zalo màn_hình cứ đứng đơ , máy"
oppo-reno12-f-5g-12gb-256gb,"Sao mày hao pin quá vậy, không sài cũng tụt pin nữa.",3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,12,"Sao mày hao_pin quá vậy , không sài cũng tụt_pin nữa ."
oppo-reno12-f-5g-12gb-256gb,"Điện thoại mới mua trả góp được tuần, em muốn đổi điện thoại khác có tốn",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,16,"Điện_thoại mới mua trả_góp được tuần , em muốn đổi điện_thoại khác có tốn"
oppo-reno12-f-5g-12gb-256gb,"được tháng, họ điện thoại nguyên quảng cáo, không phản hồi lại.",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,12,"được tháng , họ điện_thoại nguyên quảng_cáo , không phản_hồi lại ."
oppo-reno12-f-5g-12gb-256gb,"Tệ camera mờ, sạc lâu.",1,ratings\oppo-reno12-f-5g-12gb-256gb.csv,5,"Tệ camera_mờ , sạc lâu ."
oppo-reno12-f-5g-12gb-256gb,Mới mua ngày giá 9190000đ nay giảm tương lai chắc giảm nữa.,3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,12,Mới mua ngày giá 9190000 đ nay giảm tương_lai chắc giảm nữa .
oppo-reno12-f-5g-12gb-256gb,Không hài lòng về pin xuống nhanh.,4,ratings\oppo-reno12-f-5g-12gb-256gb.csv,7,Không hài_lòng về pin xuống nhanh .
oppo-reno12-f-5g-12gb-256gb,Reno 12g 5g có chống nước không ạ?,4,ratings\oppo-reno12-f-5g-12gb-256gb.csv,8,Reno 12 g 5 g có chống nước không ạ ?
oppo-reno12-f-5g-12gb-256gb,Cho mình hỏi trả chậm khác trả góp cho nào vậy?,4,ratings\oppo-reno12-f-5g-12gb-256gb.csv,11,Cho mình hỏi trả_chậm khác trả_góp cho nào vậy ?
oppo-reno12-f-5g-12gb-256gb,Cho mình hỏi máy này có tính năng làm đẹp trong cuộc gọi nhưng sao khi vào cài,3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,18,Cho mình hỏi máy này có tính_năng làm_đẹp trong cuộc_gọi nhưng sao khi vào cài
oppo-reno12-f-5g-12gb-256gb,Cho hỏi tại sao không có chức năng chia đôi màn hình mặc dù ở phần giới thiệu,3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,18,Cho hỏi tại_sao không có chức_năng chia đôi màn_hình mặc_dù ở phần giới_thiệu
oppo-reno12-f-5g-12gb-256gb,"Máy mạnh, camera đẹp, mua từ lúc mới ra được tặng loa nghe rất hay",5,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Máy mạnh , camera đẹp , mua từ lúc mới ra được tặng loa nghe rất hay"
oppo-reno12-f-5g-12gb-256gb,"Camera đẹp, từ lúc mua về tôi thấy thích chụp hình hơn, chụp cả buổi không",5,ratings\oppo-reno12-f-5g-12gb-256gb.csv,16,"Camera đẹp , từ lúc mua về tôi thấy thích chụp hình hơn , chụp cả buổi không"
oppo-reno12-f-5g-12gb-256gb,"Tôi rất thích chụp hình nên đã chọn máy này, phải nói là hợp ý lắm,",5,ratings\oppo-reno12-f-5g-12gb-256gb.csv,16,"Tôi rất thích chụp hình nên đã chọn máy này , phải nói là hợp_ý lắm ,"
oppo-reno12-f-5g-12gb-256gb,"4đ cho con phone này, thứ nhất là pin tuột nhanh dù không xà",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,14,"4 đ cho con phone này , thứ nhất là pin tuột nhanh dù không xà"
oppo-reno12-f-5g-12gb-256gb,"Xem thông số kỹ thuật thì camera sau xoá ai tẩy ai, xoá phông",3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,14,"Xem thông_số kỹ_thuật thì camera sau xóa ai tẩy ai , xóa phông"
oppo-reno12-f-5g-12gb-256gb,"Pin xuống nhanh, máy dùng thì nóng.",1,ratings\oppo-reno12-f-5g-12gb-256gb.csv,7,"Pin xuống nhanh , máy dùng thì nóng ."
oppo-reno12-f-5g-12gb-256gb,Nhân viên phục vụ rất tận tình giới thiệu điện thoại rất ok nhưng khi mua về sử,2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,18,Nhân_viên phục_vụ rất tận_tình giới_thiệu điện_thoại rất ok nhưng khi mua về sử
oppo-reno12-f-5g-12gb-256gb,"Máy có bút nhớ nhưng quét chip không đủ, như vậy là lỗi làm sao",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Máy có bút nhớ nhưng quét chip không đủ , như_vậy là lỗi làm_sao"
oppo-reno12-f-5g-12gb-256gb,"Bây giờ mình muốn đổi con 12 tuổi, phụ thêm tiền thì có được không nhỉ?",4,ratings\oppo-reno12-f-5g-12gb-256gb.csv,16,"Bây_giờ mình muốn đổi con 12 tuổi , phụ thêm tiền thì có được không nhỉ ?"
oppo-reno12-f-5g-12gb-256gb,Chụp ảnh xấu nhanh xuống pin.,2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,6,Chụp ảnh xấu nhanh xuống pin .
oppo-reno12-f-5g-12gb-256gb,"Chụp ảnh hình ảnh quá chán luôn thua sam sung hẳn, điện thoại lịch dương",2,ratings\oppo-reno12-f-5g-12gb-256gb.csv,15,"Chụp ảnh hình_ảnh quá chán luôn thua sam_sung hẳn , điện_thoại lịch_dương"
oppo-reno12-f-5g-12gb-256gb,"Điện thoại em mua trả góp khoảng ngày, em muốn đổi lại điện thoại khác thì có",3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,17,"Điện_thoại em mua trả_góp khoảng ngày , em muốn đổi lại điện_thoại khác thì có"
oppo-reno12-f-5g-12gb-256gb,Sau trên này ghi mà hôm qua em ra TTJD lại lấy giá là sao vậy?,3,ratings\oppo-reno12-f-5g-12gb-256gb.csv,16,Sau trên này ghi mà hôm_qua em ra TTJD lại lấy giá là sao vậy ?
