product_id,comment,comment_clean_stage1,comment_clean_stage2,rating,positive,negative
oppo-a38-6gb,mới mua chưa được tuần thì hỏng loa,mới mua chưa được tuần thì hỏng loa.,mới mua chưa được tuần hỏng loa,2,0,1
oppo-a38-6gb,Đt mới mua về tự tải ứng dụng game .. xem video thì hình ảnh bị mờ,"điện thoại mới mua về tự tải ứng dụng, game .. xem video thì hình ảnh bị mờ.",điện_thoại mới mua tải ứng_dụng game video hình_ảnh bị mờ,1,0,1
oppo-a3x-4gb-64gb,"Tôi hối hận vì không tìm hiểu kỹ cái máy này.Quá yếu load YouTube tận 5phút mới phát video.Mạng wifi đầy sóng. Máy mua để nghe gọi xem Youtube, zalo. Không dùng Facebook mà nó yếu rất yếu.Thêm cáu không ghi âm tất cả cuộc gọi, bật ghi âm thì qua hôm sau tự tắt, phải vô bật lại.Máy này rất là tệ.","tôi hối hận vì không tìm hiểu kỹ cái máy này.quá yếu load youtube tận 5phút mới phát video.mạng wifi đầy sóng. máy mua để nghe gọi xem youtube, zalo. không dùng facebook mà nó yếu rất yếu.thêm cáu không ghi âm tất cả cuộc gọi, bật ghi âm thì qua hôm sau tự tắt, phải vô bật lại.máy này rất là tệ.",hối_hận không kỹ máy nàyquá yếu load tận 5phút mới phát videomạng wifi đầy sóng máy mua gọi không dùng mà yếu rất yếuthêm cáu không ghi_âm tất_cả cuộc_gọi bật ghi_âm hôm tắt phải vô bật lạimáy rất tệ,1,0,1
oppo-a3x-4gb-64gb,Máy tụt bin nhanh sạc 94% màn hình sáng 4h15 phúp đã tụt còn 33% hình như máy bây giờ bin đều kém vậy bữa trước mua xiaomi 13 được 5 hôm đổi máy oppo cũng thế trước mình dùng xiaomi not 9s rất trâu,"máy tụt pin nhanh, sạc 94% màn hình sáng 4h15 phút đã tụt còn 33% hình như máy bây giờ pin đều kém vậy, bữa trước mua xiaomi 13 được năm hôm đổi máy oppo cũng thế, trước mình dùng xiaomi not 9s rất trâu.",máy tụt pin nhanh sạc 94 phần_trăm màn_hình sáng 4h15 phút tụt 33 phần_trăm hình_như máy pin kém bữa mua xiaomi 13 được hôm đổi máy oppo dùng xiaomi not 9s rất trâu,1,0,1
oppo-a3x-4gb-64gb,"THẤY QUẢNG CÁO CHIP NGON, MUA VỀ SỬ DỤNG CHƯA TÓI 3 TUẦN RA BÁN LẠI CÒN 2,3T . AE CÂN NHẮC KHI MUA MÁY NÀY NHA, CHỈ CÓ SD ĐC YTB VÀ ZALO LÀ ỔN THÔI, CHƠI TIKTOK VUỐT LÊN CẢM GIÁC GIĂT LÁC KO MƯỚT, CÒN LIÊN QUÂN THÌ THUA CHIP t606 NỮA","thấy quảng cáo chip ngon, mua về sử dụng chưa tới ba tuần ra bán lại còn 2,3t . anh em cân nhắc khi mua máy này nha, chỉ có sử dụng được youtube và zalo là ổn thôi, chơi tiktok vuốt lên cảm giác giăt lác không mướt, còn liên quân thì thua chip t606 nữa.",thấy quảng_cáo chip ngon mua sử_dụng chưa tuần bán 23t anh_em cân_nhắc mua máy nha chỉ sử_dụng được ổn chơi tiktok vuốt lên cảm_giác giăt lác không mướt liên_quân thua chip t606,2,0,1
oppo-a3x-4gb-64gb,"DMX làm ăn quá tệ Máy vào Facebook hay lướt tiktok thì bị đá ra, tin nhắn sms thì k nhận được, mang ra cửa hàng để khắc phục thì nhân viên bắt chờ cả tiếng đồng hồ cũng k khắc phục đc. Khi KH muốn đổi qua mẫu khác thì bắt chịu phí 20% trong khi mua máy thì hót rất hay bảo 1 đổi 1 trong 30 ngày k hề nhắc tới chuyện đổi trả phụ phí 20%. Đây là 1 trải nghiệm rất tệ và đây cũng là lần cuối cùng tôi mua hàng ở dmx và tgdd vừa phí tiền vừa tốn thời gian","dmx làm ăn quá tệ, máy vào facebook hay lướt tiktok thì bị đá ra, tin nhắn sms thì không nhận được, mang ra cửa hàng để khắc phục thì nhân viên bắt chờ cả tiếng đồng hồ cũng không khắc phục được. khi không muốn đổi qua mẫu khác thì bắt chịu phí 20% trong khi mua máy thì hót rất hay bảo một đổi một trong 30 ngày không hề nhắc tới chuyện đổi trả phụ phí 20%. đây là một trải nghiệm rất tệ và đây cũng là lần cuối cùng tôi mua hàng ở dmx và thế giới di động, vừa phí tiền vừa tốn thời gian.",dmx làm_ăn quá tệ máy hay lướt tiktok bị đá tin nhắn sms không nhận được mang cửa_hàng khắc_phục nhân_viên bắt chờ tiếng đồng_hồ không khắc_phục được không muốn đổi mẫu bắt chịu phí 20 phần_trăm trong mua máy hót rất hay bảo đổi trong 30 không hề nhắc đổi trả phụ_phí 20 trải_nghiệm rất tệ cuối_cùng mua hàng dmx thế_giới di_động phí tiền tốn thời_gian,1,0,1
oppo-a3x-4gb-64gb,"Máy mới mua mà vào ứng dụng FB Zalo toàn bị thoát ra.khi viết bình luận này cũng bị thoát ra 3 lần , thất vọng quá, a c TGDD kiểm tra cho e với ạ. E chưa cài ứng dụng gì nhieu cả, e đã tắt hết ứng dụng nền mà vẫn bị","máy mới mua mà vào ứng dụng facebook, zalo toàn bị thoát ra.., khi viết bình luận này cũng bị thoát ra ba lần , thất vọng quá, anh cả thế giới di động kiểm tra cho em với ạ.., em chưa cài ứng dụng gì nhiều cả, em đã tắt hết ứng dụng nền mà vẫn bị..",máy mới mua mà ứng_dụng toàn bị thoát viết bình_luận bị thoát thất_vọng quá anh_cả thế_giới di_động kiểm_tra chưa cài ứng_dụng gì nhiều tắt hết ứng_dụng mà bị,2,0,1
oppo-a3x-4gb-64gb,Máy vô gg ảnh chỉnh sửa bị out ra ra sthi kiểm con nào cũng y như vậy Mà bắt khách hàng lỗ 20% Ủa là sao Máy lỗi mà Chính sách nên coi lại Máy tụt pin nhanh máy đơ K thoả đáng thất vọng tràn trề về TGDD đmx Mua ở đây k dưới 10 con đt Càng ngày càng tệ Gọi lên khiếu nại thì nói kiểu như lập trình nói đi nói lại có 1 câu Đổi cùng model cùng SP màu này nọ Dạ thưa nó bị nguyên cái seri nó luôn nha Đổi con lỗi y NV nữa đổi chi,"máy vô dụng, ảnh chỉnh sửa bị out ra, ra thi kiểm con nào cũng y như vậy mà bắt khách hàng lỗ 20% của là sao máy lỗi mà chính sách nên coi lại, máy tụt pin nhanh, máy đơ không thoả đáng... thất vọng tràn trề về thế giới di động điện máy xanh, mua ở đây không dưới mười con điện thoại càng ngày càng tệ, gọi lên khiếu nại thì nói kiểu như lập trình, nói đi nói lại có một câu: đổi cùng model, cùng sản phẩm, màu này nọ... dạ thưa, nó bị nguyên cái seri, nó luôn nha đổi con, lỗi y nhân viên nữa đổi chi.",máy vô_dụng ảnh chỉnh_sửa bị out thi kiểm nào y_như bắt khách_hàng lỗ 20 phần_trăm sao máy lỗi mà chính_sách nên coi máy tụt pin nhanh máy đơ không thoả_đáng thất_vọng tràn_trề thế_giới di_động điện_máy xanh mua không mười điện_thoại càng_ngày_càng tệ gọi lên khiếu_nại nói kiểu lập_trình nói đi nói câu đổi model sản_phẩm màu thưa bị nguyên seri nha đổi lỗi y nhân_viên đổi chi,1,0,1
oppo-a3x-4gb-64gb,Mik mua được 2 tuần sử dụng máy này chip yếu máy lag so với máy cùng ram 4g màng hình 90z quá tệ có cũng như ko xem fb lag quá. Đc cái sạc pin nhanh sài lâu hết pin.tầm giá này bù mua samsung ok hơn.,mình mua được hai tuần sử dụng máy này chip yếu máy lag so với máy cùng ram 4g màng hình 90z quá tệ có cũng như không xem facebook lag quá. được cái sạc pin nhanh sài lâu hết pin.tầm giá này bù mua samsung ok hơn.,mua được hai tuần sử_dụng máy chip yếu máy lag so máy ram 4g màng hình 90z quá tệ không lag quá được sạc pin nhanh xài lâu hết pintầm giá bù mua samsung ok hơn,2,0,1
oppo-a3x-4gb-64gb,"Vừa mua cho mẹ được 1 tuần. Máy rất tệ. Quá giật lag, không nên mua nha mọi người.","vừa mua cho mẹ được một tuần. máy rất tệ. quá giật lag, không nên mua nha mọi người.",mua mẹ được tuần máy rất tệ quá giật lag không nên mua nha,1,0,1
oppo-a3x-4gb-64gb,"Máy mới mua mà giật lác đơ máy lag dùng như máy đã dùng 45 năm rồi vậy, vào lượt tiktok thôi có lúc còn bị đẩy ra ngoài,","máy mới mua mà giật lác đác máy lag dùng như máy đã dùng 45 năm rồi vậy, vào lượt tiktok thôi có lúc còn bị đẩy ra ngoài,.",máy mới mua mà giật lác_đác máy lag dùng máy dùng 45 lượt tiktok bị đẩy,2,0,1
oppo-a3x-4gb-64gb,"Bữa 30 11 đi mua điện thoại trước đó nhờ e Hai Dang dì đó hỗ trợ mấy lần, đóng tiền góp hay nhờ cài máy mà cái mặt chằm dằm bữa lại mua điện thoại thì liếc tui nữa , nhan vièn dì khong vui ve gi tron , riet ai dám nhờ ho trợ nữa , may e bán máy thì vui ve lam, chứ em Hai dang này làn nào gặp cũng liếc","bữa 30 11 đi mua điện thoại, trước đó nhờ em hai dang dì đó hỗ trợ mấy lần, đóng tiền góp hay nhờ cài máy mà cái mặt chằm dằm, bữa lại mua điện thoại thì liếc tui nữa , nhan vièn dì không vui ve gi trong , ri ai dám nhờ hỗ trợ nữa , máy em bán máy thì vui ve lam, chứ em hai dang này làn nào gặp cũng liếc.",bữa 30 11 đi mua điện_thoại hai dang hỗ_trợ mấy đóng tiền góp hay cài máy mà mặt chằm dằm bữa mua điện_thoại liếc tui nhan vièn không vui ve gi trong ri ai dám hỗ_trợ máy bán máy vui ve lam chứ hai dang làn nào gặp liếc,1,0,1
oppo-a3x-4gb-64gb,May lôi không quay được màn hình,máy lôi không quay được màn hình.,máy lôi không được màn_hình,1,0,1
oppo-a58-4g,Điện thoại a58 nghe gọi video quá tệ,điện thoại a58 nghe gọi video quá tệ.,điện_thoại a58 gọi video quá tệ,1,0,1
oppo-a58-4g,"Nói thật chứ các bạn dùng ntn, chứ tôi thấy khá tệ nghe gọi rất bực lúc nghe đc lúc không nghe đc nhất là 2 cái oppo gọi cho nhau.","nói thật chứ các bạn dùng ntn, chứ tôi thấy khá tệ nghe gọi rất bực lúc nghe được lúc không nghe được nhất là hai cái oppo gọi cho nhau.",nói thật chứ dùng ntn chứ thấy khá tệ gọi rất bực được không được nhất_là hai oppo gọi,2,0,1
oppo-a58-4g,Sai lầm khi mua Oppo.xài mới hơn tháng bị nám màn hình,sai lầm khi mua pico..xài mới hơn tháng bị nám màn hình.,xài lầm mua picoxài mới hơn bị nám màn_hình,1,0,1
oppo-a58-4g,Điện vậy mà ko có chức năng quét NFC thật là ngu ngốc. Hôi hận khi mua,điện vậy mà không có chức năng quét nfc thật là ngu ngốc. tôi hận khi mua.,điện không chức_năng quét NFC thật ngu_ngốc hận mua,1,0,1
oppo-a58-4g,Mua về dùng chưa được tháng mà pin tụt kinh khủng khiếp. Sạc 33w mà sạc cũng chả nhanh lắm. Sạc xong máy nóng bỏng tay luôn. Dùng liên tục tầm hơn 1 tiếng mà vào fb lướt là giật đùng đùng. Đã ra đổi lại máy khác. Máy mới pin đỡ tụt hơn cái kia nhưng cũng không ngon nghẻ như các dòng android đã dùng trước đây. Gọi video tầm 30p là nóng máy luôn. Lúc đầu định tìm mua đt của Realme hoặc Samsung mà vào gặp bạn nhân viên hãng của Oppo cứ tư vấn vài câu lại chê mấy hãng kia thế nọ thế kia. Cuối cùng tôi mua hàng hãng Oppo này theo tư vấn của nhân viên hãng mà thất vọng quá thể,mua về dùng chưa được tháng mà pin tụt kinh khủng khiếp. sạc 33w mà sạc cũng chả nhanh lắm. sạc xong máy nóng bỏng tay luôn. dùng liên tục tầm hơn một tiếng mà vào facebook lướt là giật đùng đùng. đã ra đổi lại máy khác. máy mới pin đỡ tụt hơn cái kia nhưng cũng không ngon nghẻ như các dòng android đã dùng trước đây. gọi video tầm 30p là nóng máy luôn. lúc đầu định tìm mua điện thoại của realme hoặc samsung mà vào gặp bạn nhân viên hãng của oppo cứ tư vấn vài câu lại chê mấy hãng kia thế nọ thế kia. cuối cùng tôi mua hàng hãng oppo này theo tư vấn của nhân viên hãng mà thất vọng quá thể.,mua dùng chưa được mà pin tụt kinh_khủng khiếp sạc 33w mà sạc chả nhanh lắm sạc xong máy nóng_bỏng dùng liên_tục tầm hơn tiếng mà lướt giật đùng_đùng đổi máy máy mới pin đỡ tụt hơn kia nhưng không ngon nghẻ dòng android dùng gọi video tầm 30p nóng máy đầu định mua điện_thoại realme samsung mà gặp nhân_viên hãng oppo tư_vấn câu chê mấy hãng kia kia cuối_cùng mua hàng hãng oppo tư_vấn nhân_viên hãng mà thất_vọng quá_thể,2,0,1
oppo-a58-4g,Có lời nguyền vs liên quân chơi tý là báo nóng ngắt ứng dụng cho dù gắn thêm quạt chán chả buồn nói,"có lời nguyền với liên quân chơi tý là báo nóng ngắt ứng dụng, cho dù gắn thêm quạt, chán chả buồn nói.",lời nguyền liên_quân chơi tí báo nóng ngắt ứng_dụng cho_dù gắn thêm quạt chán chả buồn nói,1,0,1
oppo-a58-4g,Nhân viên tính thêm tiền bảo hiểm gì đó. mình thấy trên trang dienmayxanh không có phí bảo hiểm không phí hồ sơ.,nhân viên tính thêm tiền bảo hiểm gì đó. mình thấy trên trang dienmayxanh không có phí bảo hiểm không phí hồ sơ.,nhân_viên thêm tiền bảo_hiểm gì thấy trên trang dienmayxanh không phí bảo_hiểm không phí hồ_sơ,1,0,1
oppo-a58-4g,Mỗi mùa,mỗi mùa.,mùa,1,0,1
oppo-a58-4g,Mất tính năng phát dưới nền r nay loa bị rè hư loa luôn nản thiệt chứ tết r sửa sao sài đt nghe nhạc,"mất tính năng phát dưới nền, lâu nay loa bị rè, hư, loa luôn nản thiệt chứ tết ra sửa sao sài điện thoại nghe nhạc.",mất tính_năng phát loa bị rè hư loa nản thiệt chứ tết sửa sao xài điện_thoại nhạc,2,0,1
oppo-a58-4g,Pin mau hết sài bình thường lúc sài lúc không mà 12tiếng là hết r. Đến chi nhánh mà nhân viên k cho đổi,"pin mau hết, sài bình thường lúc sài lúc không mà 12 tiếng là hết - đến chi nhánh mà nhân viên không cho đổi.",pin mau hết xài bình_thường xài không mà 12 tiếng hết chi_nhánh mà nhân_viên không đổi,1,0,1
oppo-a58-4g,đt A58 màu màng hình rất tệ. Màu đã xấu với gây ra đau mắt nữa.rất hối tiếc khi mua đt này với giá 5.490,"điện thoại a58 màu màng hình rất tệ. màu đã xấu, với gây ra đau mắt nữa. rất hối tiếc khi mua điện thoại này với giá 5.490.",điện_thoại a58 màu màng hình rất tệ màu xấu gây đau mắt rất hối_tiếc mua điện_thoại giá 5,1,0,1
oppo-a58-4g,Moi dùng được 1 ngày mà pin màu hết quá.wf thì bắt mạng rất kém.co thể đổi qua dòng máy khác được không ạ,"mới dùng được một ngày mà pin màu hết quá.., thì bắt mạng rất kém..có thể đổi qua dòng máy khác được không ạ?",mới dùng được mà pin màu hết quá bắt mạng rất kémcó thể đổi dòng máy được không,2,0,1
oppo-a58-4g,Thấy không ổn ở chổ định vị thời tiết. Ở Trà Cổ Tân Phú mà định vị hiện thời tiết ở Võ Đắt Bình Thuận sáng thức dậy báo trời đang mưa trong khi không mưa. Ít ra cũng phải định vị ở Tân Phú chứ. Ra đmx thì NV nói là Oppo đt nào cũng định vị như vậy vì đmx ở TT Tân Phú nó định vị ở Phương Lâm. Cái đt cũ của mình hiệu khác rẻ tiền hơn mà còn có khả năng định vị đúng mà. Chẳng lẽ điều này Oppo không làm được với cái giá đt mới gần gấp đôi cái đt cũ của mình còn làm được Thất vọng mong tương lại Oppo sớm cập nhật để cải thiện đi. Có 2 nhân viên 1 là NV Oppo rất nhiệt tình tế nhị còn xin lỗi khách hàng vì trãi nghiệm không vừa ý hứa sẽ hỗ trợ sớm khi có cập nhật mới 10. Còn 1 nhân viên đmx có lẽ là quản lý thì luôn nói mấy lần câu do đt Oppo nào cũng vậy c mở lên gg map định vị đúng là được thời tiết không ảnh hưởng gì hết. Mình không đồng ý. Sao mà không ảnh hưởng được đây trong khi đang ở tỉnh Đồng Nai báo địa chỉ và thời tiết ở tỉnh Bình Thuận. Nội không việc bỏ ra số tiền gần gấp đôi cái đt cũ mà không có được chức năng đơn giản chính xác như cái đt cũ vẫn đang làm tốt là mình thấy thất vọng r. Còn thêm cái dụ c thấy gg map đúng là được thời tiết không ảnh hưởng...haizz đợi tới ggm sai thì còn gì để nói đối với a không ảnh hưởng nhưng với khách hàng là t rất ảnh hưởng. Cách a nói vầy nhiều lần làm khách hàng cảm thấy a thấy khách hàng có vấn đề kkkk. Nên học hỏi cách xử lý vấn đề của nhân viên Oppo. Trong khi đó là điều cơ bản oppo phải làm được như các đt khác rẻ tiền hơn còn làm được. Thất vọng Oppo 1 thất vọng cách a xử lý x10.,"thấy không ổn ở chỗ định vị thời tiết. ở trà cổ tân phú mà định vị hiện thời tiết ở võ đắt bình thuận, sáng thức dậy báo trời đang mưa trong khi không mưa. ít ra cũng phải định vị ở tân phú chứ.., ra điện máy xanh thì nhân viên nói là: sao điện thoại nào cũng định vị như vậy vì điện máy xanh ở trà cổ tân phú nó định vị ở phương lâm. cái điện thoại cũ của mình hiệu khác rẻ tiền hơn mà còn có khả năng định vị đúng mà.., chẳng lẽ điều này oppo không làm được với cái giá điện thoại mới gần gấp đôi cái điện thoại cũ của mình, còn làm được, thất vọng mong tương lại oppo sớm cập nhật để cải thiện đi.., có hai nhân viên, một là nhân viên oppo rất nhiệt tình, tế nhị còn xin lỗi khách hàng vì trải nghiệm không vừa ý hứa sẽ hỗ trợ sớm khi có cập nhật mới 10. còn một nhân viên điện máy xanh có lẽ là quản lý thì luôn nói mấy lần câu: do điện thoại oppo mở cổng map định vị đúng là được, thời tiết không đồng ý. sao mà không ảnh hưởng được đây trong khi đang ở tỉnh đồng nai báo địa chỉ và thời tiết ở tỉnh bình thuận. nội không việc bỏ ra số tiền gần gấp đôi cái điện thoại cũ mà không có được chức năng đơn giản chính xác như cái điện thoại cũ vẫn đang làm tốt là mình thấy thất vọng rồi, còn thêm cái dụ: c. thấy gg map đúng là được, thời tiết không ảnh hưởng... haizz đợi tới hôm sai thì còn gì để nói, đối với anh không ảnh hưởng nhưng với khách hàng là tôi rất ảnh hưởng. cách anh nói vậy nhiều lần làm khách hàng cảm thấy anh thấy khách hàng có vấn đề chứ.., nên học hỏi cách xử lý vấn đề của nhân viên oppo.., trong khi đó là điều cơ bản, oppo phải làm được như các điện thoại khác rẻ tiền hơn còn làm được.., thất vọng, mong tương lai, một thất vọng cách anh xử lý...",thấy không ổn chỗ định_vị thời_tiết trà cổ tân_phú mà định_vị hiện_thời tiết võ đắt bình_thuận sáng thức dậy báo trời mưa trong không mưa ít_ra phải định_vị tân_phú chứ điện_máy xanh nhân_viên nói sao điện_thoại nào định_vị điện_máy xanh trà cổ tân_phú định_vị phương lâm điện_thoại cũ hiệu rẻ_tiền hơn mà_còn khả_năng định_vị đúng mà chẳng_lẽ oppo không làm được giá điện_thoại mới gấp đôi điện_thoại cũ làm được thất_vọng mong tương oppo sớm cập_nhật cải_thiện đi hai nhân_viên nhân_viên oppo rất nhiệt_tình tế_nhị xin_lỗi khách_hàng trải_nghiệm không vừa_ý hứa hỗ_trợ sớm cập_nhật mới 10 nhân_viên điện_máy xanh có_lẽ quản_lý nói mấy câu điện_thoại oppo mở cổng map định_vị đúng được thời_tiết không đồng_ý sao mà không ảnh_hưởng được trong tỉnh đồng_nai báo địa_chỉ thời_tiết tỉnh bình_thuận nội không bỏ tiền gấp đôi điện_thoại cũ mà không được chức_năng đơn_giản chính_xác điện_thoại cũ làm tốt thấy thất_vọng thêm dụ c thấy gg map đúng được thời_tiết không ảnh_hưởng haizz đợi hôm xài gì nói không ảnh_hưởng nhưng khách_hàng rất ảnh_hưởng nói nhiều làm_khách hàng cảm_thấy thấy khách_hàng vấn_đề chứ nên học_hỏi xử_lý vấn_đề nhân_viên oppo trong cơ_bản oppo phải làm được điện_thoại rẻ_tiền hơn làm được thất_vọng mong tương_lai thất_vọng xử_lý,2,0,1
oppo-a58-4g,"Máy xài tầm 40p nóng máy, ra tgdd nv tư vấng ko vừa ý, thất vọng quá","máy xài tầm 40p nóng máy, ra thế giới di động nhân viên tư vấn không vừa ý, thất vọng quá!",máy xài tầm 40p nóng máy thế_giới di_động nhân_viên tư_vấn không vừa_ý thất_vọng quá,1,0,1
oppo-a58-4g,Máy chạy chậm. Chơi game hay bị lag,máy chạy chậm. chơi game hay bị lag.,máy chạy chậm chơi game hay bị lag,1,0,1
oppo-a58-4g,máy tệ qua vao mang yếu that vọng,máy tệ qua vao mang yếu thất vọng.,máy tệ vao mang yếu thất_vọng,2,0,1
oppo-a58-4g,Chơi game pubg lag,chơi game pub lag.,chơi game pub lag,1,0,1
oppo-a60-128gb,"Tôi tắt màng hình rồi,xong nó tự mở lên , xong nó lại tắt , liên tục như vậy","tôi tắt màng hình rồi, xong nó tự mở lên , xong nó lại tắt , liên tục như vậy.",tắt màng hình xong mở lên xong tắt liên_tục,1,0,1
oppo-a60-128gb,điện thoại giá 5triệu mà còn thua cái điện thoại 3 đến 4tr thất vọng chơi PUBG thì cảm biến con quay bị lỗi nhân viên thì tư vấn hay lắm đến khi dùng thì không như mong đợi bỏ ra 5triệu để lấy cái điện thoại cùi bắp,"điện thoại giá 5 triệu mà còn thua cái điện thoại ba đến 4 triệu, thất vọng chơi xong thì cảm biến con quay bị lỗi, nhân viên thì tư vấn hay lắm, đến khi dùng thì không như mong đợi, bỏ ra 5 triệu để lấy cái điện thoại cùi bắp.",điện_thoại giá triệu mà_còn thua điện_thoại bốn triệu thất_vọng chơi xong cảm_biến con_quay bị lỗi nhân_viên tư_vấn hay lắm dùng không mong_đợi bỏ triệu điện_thoại cùi bắp,1,0,1
oppo-a60-128gb,E vừa mua hôm qua nhân viên bảo ổn định nhưng về chơi game rất lag và tác vụ đa nhiệm kém mặc dù đã cập nhật phiên bản mới nhất,"em vừa mua hôm qua, nhân viên bảo ổn định nhưng về chơi game rất lag và tác vụ đa nhiệm kém mặc dù đã cập nhật phiên bản mới nhất.",mua hôm_qua nhân_viên bảo ổn_định nhưng chơi game rất lag tác_vụ đa_nhiệm kém mặc_dù cập_nhật phiên_bản mới nhất,2,0,1
oppo-a60-128gb,dien thoai chán lắm.đổi cái mới roi mà van lỗi.cu vao nt zalo.messenge...cac thu deu bị out ra màn hinh chinh..,dien thoai chán lắm.đổi cái mới roi mà van lỗi.c u vao nhắn tin zalo.messenge...cac thu deu bị out ra màn hinh chinh..,điện_thoại chán lắmđổi mới roi mà van lỗic u vao nhắn_tin zalomessengecac thu deu bị out màn hinh chinh,2,0,1
oppo-a60-128gb,ai có nhu cầu chơi game thì tuyệt đối ko được mua quá tệ,ai có nhu cầu chơi game thì tuyệt đối không được mua quá tệ.,ai nhu_cầu chơi game tuyệt_đối không được mua quá tệ,1,0,1
oppo-a60-128gb,Vừa chơi game vừa gọi mess rất là lang.vào tìk took video đầu tiên sẽ bị đứng .m bị tối màn hình mấy lần đều phải tắt nguồn..fin OK .. đi dưới mưa xài OK .âm thanh lớn.toc độ xử lý không mượt . gọi mess tắt tiếng rồi.. để gọi grap nói k nghe được..mai đem đi đổi,"vừa chơi game vừa gọi mess rất là lười.vào thì took video đầu tiên sẽ bị đứng im, bị tối màn hình mấy lần đều phải tắt nguồn..fin ok ..đi dưới mưa xài ok ..âm thanh lớn..toc độ xử lý không mượt . gọi mess tắt tiếng rồi.. để gọi grap nói không nghe được..mai đem đi đổi.",chơi game gọi mess rất lườivào took video bị đứng im bị tối màn_hình mấy phải tắt nguồnfin ok đi mưa xài ok âm_thanh lớntoc độ xử_lý không mượt gọi mess tắt tiếng gọi grap nói không đượcmai đem đi đổi,1,0,1
oppo-a60-128gb,đã phản hồi lên nhưng chưa có người hỗ trợ,đã phản hồi lên nhưng chưa có người hỗ trợ.,phản_hồi lên nhưng chưa hỗ_trợ,2,0,1
oppo-a60-128gb,Sạc lâu pin nhanh hết,sạc lâu pin nhanh hết.,sạc lâu pin nhanh hết,2,0,1
oppo-a60-128gb,Khá thất vọng vì pin quá nhanh hết. Mình cần là pin trâu chứ ngày sạc liên tục thế này ko ổn. Mặc dù mua chưa được một tuần. Pin thua cả con oppo a58 của mình. Lên bảo hành thì bảo máy bình thường. Lúc nhận máy thì hộp ko còn nguyên vẹn. Kèm khá nhiều dấu vân tay,khá thất vọng vì pin quá nhanh hết. mình cần là pin trâu chứ ngày sạc liên tục thế này không ổn. mặc dù mua chưa được một tuần. pin thua cả con oppo a58 của mình. lên bảo hành thì bảo máy bình thường. lúc nhận máy thì hộp không còn nguyên vẹn. kèm khá nhiều dấu vân tay.,khá thất_vọng pin quá nhanh hết_mình cần pin trâu chứ sạc liên_tục thế_này không ổn mặc_dù mua chưa được tuần pin thua oppo a58 lên bảo_hành bảo máy bình_thường nhận máy hộp không nguyên_vẹn kèm khá nhiều dấu vân,1,0,1
oppo-a60-128gb,Sao đt tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhan quá,sao điện thoại tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhanh quá?,sao điện_thoại mới mua tầm tuần mà thấy sao hết pin nhanh quá,1,0,1
oppo-a60-128gb,Mới mua hôm qua 5.5tr.nay giảm còn 5tr. Mà màn hình chán vãi k ưng,"mới mua hôm qua 5.5tr. nay giảm còn 5tr. mà màn hình chán vãi, không ưng.",mới mua hôm_qua giảm mà màn_hình chán vãi không ưng,1,0,1
oppo-a60-128gb,Mới mua được tuần thì TGDD giảm giá mất tới 500k nhìn chỉ muốn vứt mẹ đi máy lác. Bắt wifi kém .đổi sang con khác thì mất hơn củ nữa dân ld xót lắm,"mới mua được tuần thì thế giới di động giảm giá mất tới 500k, nhìn chỉ muốn vứt mẹ đi máy khác. bắt wifi kém, đổi sang con khác thì mất hơn củ nữa, dân lư xót lắm.",mới mua được tuần thế_giới di_động giảm_giá mất chỉ muốn vứt mẹ đi máy bắt wifi kém đổi mất hơn củ dân lư xót lắm,2,0,1
oppo-a60-128gb,"Ấn nút nguồn để khoá máy, khi đó màn hình tắt nhưng ấn thêm lần nữa thì máy vẫn ở trạng thái mở khoá, máy không yêu cầu nhập khẩu để mở khoá 1 cho bảo mật.","ấn nút nguồn để khoá máy, khi đó màn hình tắt nhưng ấn thêm lần nữa thì máy vẫn ở trạng thái mở khoá, máy không yêu cầu nhập khẩu để mở khoá một cho bảo mật.",ấn nút nguồn khoá máy màn_hình tắt nhưng ấn thêm máy trạng_thái mở khoá máy không yêu_cầu nhập_khẩu mở khoá bảo_mật,2,0,1
oppo-a60-128gb,"đt quá tệ loạn cảm ứng , nhĩu màn hình , nó cứ đứng máy quài chán ghê","điện thoại quá tệ loạn cảm ứng , nhiễu màn hình , nó cứ đứng máy quài chán ghê.",điện_thoại quá tệ loạn cảm_ứng nhiễu màn_hình đứng máy quài chán ghê,1,0,1
oppo-a60-128gb,"Rất là tệ, không chơi game chỉ fb với zalo mới dùng được 3tháng đã bị đơ load chậm. Quá chán","rất là tệ, không chơi game, chỉ facebook với zalo mới dùng được 3 tháng đã bị đơ, load chậm.., quá chán.",rất tệ không chơi game chỉ mới dùng được bị đơ load chậm quá chán,2,0,1
oppo-reno12-5g-12gb-512gb,Saoo dùng máy mà messenger cứ báo đang đợi mạng suốt.,sao dùng máy mà messenger cứ báo đang đợi mạng suốt.,sao dùng máy mà messenger báo đợi mạng suốt,2,0,1
