product_id,comment,comment_clean_stage1,comment_clean_stage2,rating,positive,negative
samsung-galaxy-m15,Mình muốn gặp kỹ thuật để dc hỗ trợ về máy sam sung m15,mình muốn gặp kỹ thuật để được hỗ trợ về máy sam sung m15...,muốn gặp kỹ_thuật được hỗ_trợ máy sam sung m15,4,1,1
samsung-galaxy-m15,"Cảm nhận riêng. Màn hình đẹp, mượt mà. pin đáp ứng 1 ngày dài luôn. hiệu năng dùng cáp ứng dụng cơ bản như FB, ZL, Mes đáp ứng tốt. Còn mình không chơi game nên không biết hiệu năng sao. với tầm tiền đấy thì quá ngon trong tầm giá.","cảm nhận riêng. màn hình đẹp, mượt mà. pin đáp ứng một ngày dài luôn. hiệu năng dùng cáp ứng dụng cơ bản như fb, zl, mes đáp ứng tốt. còn mình không chơi game nên không biết hiệu năng sao. với tầm tiền đấy thì quá ngon trong tầm giá.",cảm_nhận riêng màn_hình đẹp mượt_mà pin đáp_ứng dài hiệu_năng dùng cáp ứng_dụng cơ_bản fb zl mes đáp_ứng tốt không chơi game nên không hiệu_năng sao tầm tiền đấy quá ngon trong tầm giá,5,1,0
samsung-galaxy-m15,Khá là ok trong tầm giá,khá là ok trong tầm giá.,khá ok trong tầm giá,5,1,0
samsung-galaxy-m15,Như hình trên,như hình trên.,hình trên,5,1,1
samsung-galaxy-m15,"Điện thoại tốt trong tầm giá, pin khỏe sóng tốt. Hình thức đẹp. Giao hàng nhanh chóng, nhân viên nhiệt tình","điện thoại tốt trong tầm giá, pin sóng tốt. hình thức đẹp. giao hàng nhanh chóng, nhân viên nhiệt tình.",điện_thoại tốt trong tầm giá pin sóng tốt hình_thức đẹp giao hàng nhanh_chóng nhân_viên nhiệt_tình,5,1,0
samsung-galaxy-m15,Tốt pin trâu,tốt pin trâu.,tốt pin trâu,4,1,0
samsung-galaxy-m15,Mới mua.6/2/2025.xài ok lắm.,mới mua.6/2/2025.xài ok lắm.,mới mua62xài ok lắm,5,1,0
samsung-galaxy-m15,"Máy mỏng nhẹ, thời trang và cá tính...không cần ốp lưng vẫn đẹp. Tiện lợi có NFC sử dụng trắc sinh học khi cần, tiếc không có sóng 5G để trải nghiệm.","máy mỏng nhẹ, thời trang và cá tính... không cần ốp lưng vẫn đẹp. tiện lợi có nfc sử dụng trắc sinh học khi cần, tiếc không có sóng 5g để trải nghiệm.",máy mỏng nhẹ thời_trang cá_tính không cần ốp lưng đẹp tiện_lợi NFC sử_dụng trắc sinh_học cần tiếc không sóng 5g trải_nghiệm,5,1,0
samsung-galaxy-m15,"Mới mua dùng được 1 ngày. Cảm nhận đầu tiên là máy đẹp, cầm đầm tay, pin cực trâu, máy mát rượi, vân tay khá nhạy, nói chung rất vừa ý, mọi người nên nhanh tay rinh em nó về ăn tết nha, nhân viên tgdđ tư vấn nhiệt tình dễ thương...để dùng thêm thời gian nữa tháng sau sẽ đánh giá lại.","mới mua dùng được một ngày. cảm nhận đầu tiên là máy đẹp, cầm đầm tay, pin cực trâu, máy mát rượi, vân tay khá nhạy, nói chung rất vừa ý, mọi người nên nhanh tay rinh em nó về ăn tết nha, nhân viên tgđ tư vấn nhiệt tình dễ thương...để dùng thêm thời gian nữa tháng sau sẽ đánh giá lại.",mới mua dùng được cảm_nhận máy đẹp cầm đầm pin cực trâu máy mát_rượi vân khá nhạy nói_chung rất vừa_ý nên nhanh rinh tết nha nhân_viên thế_giới di_động tư_vấn nhiệt_tình dễ thươngđể dùng thêm thời_gian đánh_giá,4,1,0
samsung-galaxy-m15,"Sau hơn 1 tháng sử dụng có những ưu, nhược điểm sauƯu điểm Thiết kế Mặt lưng nhựa bóng, khi soi dưới ánh sáng có những họa tiết hoa văn caro nhìn rất nổi bật và bắt mắt Màn hình 6.5 inch, Full HD+, tấm nền Super Amoled đem lại màu sắc hình ảnh nịnh mắt, rõ nét Cấu hình Ổn để có thể chơi Liên Quân, Liên Minh ở mức cấu hình khá, làm tác vụ hàng ngày rất mượt mà ít bị giật, đơ và lag Pin 6.000 mAh dùng được 2,5 ngày đối với người không quay phim, chụp hình nhiều hay người lớn tuổi chỉ cần lướt YouTube, Facebook có thể dùng được hơn 5 ngày Camera Chụp rõ nét, ở mức khá các chi tiết chụp giữ lại ở mức tốt trong tầm giá dưới 5 triệu. Hệ điều hành Rất ưng ý bởi vì hệ điều hành One UI 6.1 dựa trên nền tảng Android 14 đem lại cảm giác mượt mà khi sử dụng Kết nối mạng Nhanh, mượt khi sử dụng WiFi tải phim, ứng dụng chưa đầy 5 phút đã tải xong. Khi sử dụng mạng 4G/5G tốc độ cho ra nhanh tha hồ lướt Web, Facebook.Nhược điểm Thiết kế Vì thiết kế là nhựa bóng thế nên để lại nhiều mồ hôi, dấu vân tay cũng như rất dễ trầy xước Màn hình Thiết kế màn hình là giọt nước thế nên sẽ có nhiều người không thích kiểu thiết kế này thế nhưng đối với mình nó lại là không thành vấn đề Cấu hình Chỉ chơi game ở mức cấu hình khá thế nên sẽ không phù hợp cho những ai muốn chơi game ổn ở mức cấu hình nặng. Bộ nhớ trong chỉ có 128 GB thế nên nó sẽ không đủ đối với những ai mê chụp hình, quay phim. Pin Vì tốc độ sạc chỉ có 25W thế nên sạc sẽ hơi lâu một chút nhưng đối với mình thì không thành vấn đề, có thể bỏ qua được. Camera Vì đây là dòng chuyên về pin thế nên camera sẽ dừng ở mức đủ ổn trong tầm tiền dưới 5 triệu Hỗ trợ kết nối Có hỗ trợ mạng 5G nhưng khi sử dụng thực tế chỉ hiện lên 4G+ chứ chưa lên 5G có thể do phôi SIM chưa có hỗ trợ việc sử dụng 5G Đây là điện thoại xếp hạng ở mức Đáng mua trong tầm giá dưới 5 triệu nếu các bạn bỏ qua được việc sử dụng thiết kế màn hình giọt nước và tốc độ sạc để đánh đổi pin trâu, hệ điều hành mượt mà dùng được lâu dài. Với cá nhân mình đây là điện thoại giá rẻ đáng mua nhất trong năm 2024 bởi vì nó phù hợp với mọi độ tuổi người trẻ, người lớn tuổi đều dùng ổn, tốt mà được lâu dài.","sau hơn một tháng sử dụng, có những ưu, nhược điểm sau: ưu điểm: thiết kế mặt lưng nhựa bóng, khi soi dưới ánh sáng có những tiết hoa văn caro nhìn rất nổi bật và bắt mắt; màn hình 6.5 inch, full hd+, tấm nền super amoled đem lại màu sắc hình ảnh nịnh mắt, rõ nét; cấu hình ổn để có thể chơi liên quân, liên minh ở mức cấu hình khá, làm tác vụ hàng ngày rất mượt mà, ít bị giật, đơ và lag; pin 6.000 mah dùng được 2,5 ngày đối với người không quay phim, chụp hình nhiều hay người lớn tuổi chỉ cần lướt youtube, facebook có thể dùng được hơn năm ngày; camera chụp rõ nét, ở mức khá, các chi tiết chụp giữ lại ở mức tốt, phù hợp người trẻ, người lớn tuổi đều dùng ổn, tốt mà được lâu dài.",hơn sử_dụng ưu_nhược_điểm ưu_điểm thiết_kế mặt lưng nhựa bóng soi ánh_sáng tiết hoa_văn caro rất nổi_bật bắt_mắt màn_hình 65 inch full hd super amoled đem màu_sắc hình_ảnh nịnh mắt rõ nét cấu_hình ổn chơi liên_quân liên_minh cấu_hình khá làm tác_vụ hàng rất mượt_mà ít bị giật đơ lag pin 600 mah dùng được 25 không quay_phim chụp hình nhiều hay lớn_tuổi chỉ cần lướt dùng được hơn camera chụp rõ nét khá chi_tiết chụp giữ tốt phù_hợp trẻ lớn_tuổi dùng ổn tốt mà được lâu_dài,4,1,0
samsung-galaxy-m15,Cảm nhận ổn. Máy ghi 5G nhưng k thể bắt sóng wifi 5G là sao Cần hỗ trợ.,cảm nhận ổn. máy ghi 5g nhưng không thể bắt sóng wifi 5g là sao cần hỗ trợ.,cảm_nhận ổn máy ghi 5g nhưng không_thể bắt sóng wifi 5g sao cần hỗ_trợ,4,1,0
samsung-galaxy-m15,"Sao mình thấy để thông tin 2 nano sim, 1 micro sd, mà mua về chỉ thấy 1 nano sim và 1 micro sd. Giờ mình dư 1 sim không biết làm sao","sao mình thấy để thông tin hai nano sim, một micro sd, mà mua về chỉ thấy một nano sim và một micro sd. giờ mình dư một sim không biết làm sao?",sao thấy thông_tin hai nano sim micro sd mà mua chỉ thấy nano sim micro sd dư sim không làm_sao,3,1,1
samsung-galaxy-m15,Sao e cứ sạc là máy đơ k dùng đc ạ Rút sạc ra là dùng bth,"sao em cứ sạc là máy đơ không dùng được ạ, rút sạc ra là dùng bình thường.",sao sạc máy đơ không dùng được rút sạc dùng bình_thường,3,0,1
samsung-galaxy-m15,"Camera bình thường ,pin trâu,không xảy ra lỗi như mấy cái đánh giá kia,không chơi game dùng ổn,mở khóa vân tay với khuôn mặt không quá nhạy,sạc 1 tiếng là đủ nguyên ngày","camera bình thường, pin trâu, không xảy ra lỗi như mấy cái đánh giá kia, không chơi game, dùng ổn, mở vân tay với khuôn mặt không quá nhạy, sạc một tiếng là đủ nguyên ngày.",camera bình_thường pin trâu không xảy lỗi mấy đánh_giá kia không chơi game dùng ổn mở vân khuôn_mặt không quá nhạy sạc tiếng đủ nguyên,3,1,0
samsung-galaxy-m15,Máy bắt sóng kém lắm nha điện có khi thuê bao 10 lần chắc 3 lần nghe được nhà có chuyện gấp thì bó tay còn lại thì rất tốt pin trâu bò lướt mượt lắm nha,"máy bắt sóng kém lắm nha, điện có khi thuê bao mười lần chắc ba lần nghe được, nhà có chuyện gấp thì bó tay, còn lại thì rất tốt, pin trâu bò lướt mượt lắm nha.",máy bắt sóng kém lắm nha điện thuê_bao mười chắc được gấp bó_tay rất tốt pin trâu_bò lướt mượt lắm nha,3,1,0
samsung-galaxy-m15,Bắt sóng kém,bắt sóng kém.,bắt sóng kém,3,0,1
samsung-galaxy-m15,"Mua hôm ngày 19/10/2024. Mình có cảm cúm, ủa lộn, cảm nhận như sau Pin thì thuộc loại súc vật, cụ thể là rất châu boà. 6000mah, vê rỉ gútSạc 25 oát,, ổn Có NFC, thuận tiện cho việc xác thực sinh vật học, à nhầm sinh trắc học, gútMàn hình đẹp, 90 hẹt, khá mượt, máy có hơi nóng nhẹ nếu bật 5g và xem phim trên 2 tiếng Còn lại nhân diêng TGDD khá nhiệc tìn, zui zẻ Tóm cái váy lại khá hài cốt hài lòng","mua hôm ngày 19/10/2024. mình có cảm cúm, của lộn, cảm nhận như sau: pin thì thuộc loại súc vật, cụ thể là rất châu bồ. 6000mah, vê rỉ, gút sạc 25 oát,, ổn có nốt, thuận tiện cho việc xác thực sinh vật học, và nhầm sinh trắc học, gút màn hình đẹp, 90 hẹt, khá mượt, máy có hơi nóng nhẹ nếu bật 5g và xem phim trên hai tiếng, còn lại nhân diên thế giới di động khá nhiệt tình, vui vẻ, tóm cái váy lại khá hài cốt hài lòng.",mua hôm 1910 cảm cúm lộn cảm_nhận pin loại súc_vật rất châu bồ 6000mah vê rỉ gút sạc 25 oát ổn nốt thuận_tiện xác_thực sinh_vật_học nhầm sinh trắc học gút màn_hình đẹp 90 hẹt khá mượt máy hơi nóng nhẹ nếu bật 5g phim trên hai tiếng nhân diên thế_giới di_động khá nhiệt_tình vui_vẻ tóm váy khá hài_cốt hài_lòng,5,1,0
samsung-galaxy-m15,Máy dùng ok màn hình sắc nét cảm ứng nhạy,"máy dùng ổ màn hình sắc nét, cảm ứng nhạy.",máy dùng ổ màn_hình sắc nét cảm_ứng nhạy,5,1,0
samsung-galaxy-m15,"mọi thứ đều ổn, đôi lúc lag nhẹ.. pin xài lâu. cam nét, nhưng màu hơi nhạt.. anh chị điện máy xanh cho em hỏi cách cài đặt cho máy tự động tắt và mở nguồn máy theo thời gian cài đặt được không vậy... em tìm mãi mà không biết cài đặt ở chổ nào..","mọi thứ đều ổn, đôi lúc lag nhẹ.. pin xài lâu. cam nét, nhưng màu hơi nhạt.. anh chị điện máy xanh cho em hỏi cách cài đặt cho máy tự động tắt và mở nguồn máy theo thời gian cài đặt được không vậy... em tìm mãi mà không biết cài đặt ở chổ nào..",ổn đôi_lúc lag nhẹ pin xài lâu camera nét nhưng màu hơi nhạt anh_chị điện_máy xanh hỏi cài_đặt máy tự_động tắt mở nguồn máy thời_gian cài_đặt được không mãi mà không cài_đặt chổ nào,4,1,0
samsung-galaxy-m15,"Tôi mua ngày 31/05, máy ok , pin con trâu, sóng sánh lai láng, dùng làm máy chính có phong cách nam tính và 2 con oppo k9s x 2 con redme note 13 5g làm máy phụ. Ae sử dụng máy ss m15 tôi thấy có nhiều người kêu ca nhưng không đọc hướng dẫn sử dụng máy, thực ra ss m15 dùng khởi động máy để dọn ram/rom rất tiện lợi và đỡ mất tgian hơn khi dùng bảo mật so với máy hãng khac , còn wifi bản thân băng tần và lưu lượng trong ngày có thay đổi chịu khó reset thì ok và có lúc bị lỗi do nhà c/cấp k/có internet. Máy hãng nào cũng thế cứ sáng ngủ dậy trước khi đi v/sinh bật chức năng khởi động máy rồi để đó thì sẽ ok hết con gà đen.","tôi mua ngày 31/05, máy ok , pin con trâu, sóng sánh lai láng, dùng làm máy chính có phong cách nam tính và hai con oppo k9s x hai con redme note 13 5g làm máy phụ. anh em sử dụng máy samsung m15 tôi thấy có nhiều người kêu ca nhưng không đọc hướng dẫn sử dụng máy, thực ra samsung m15 dùng khởi động máy để dọn ram/rom rất tiện lợi và đỡ mất thời gian hơn khi dùng bảo mật so với máy hãng khác , còn wifi bản thân băng tần và lưu lượng trong ngày có thay đổi chịu khó reset thì ok và có lúc bị lỗi do nhà c/cấp k/có internet. máy hãng nào cũng thế cứ sáng ngủ dậy trước khi đi v/sinh bật chức năng khởi động máy rồi để đó thì sẽ ok hết con gà đen.",mua 315 máy ok pin trâu sóng_sánh lai_láng dùng làm máy chính phong_cách nam_tính hai oppo k9s x hai redme note 13 5g làm máy phụ anh_em sử_dụng máy samsung m15 thấy nhiều kêu_ca nhưng không đọc hướng_dẫn sử_dụng máy samsung m15 dùng khởi_động máy dọn ramrom rất tiện_lợi đỡ mất thời_gian hơn dùng bảo_mật so máy hãng wifi băng tần lưu_lượng trong thay_đổi chịu_khó reset ok bị lỗi ccấp kcó internet máy hãng nào sáng ngủ dậy đi vsinh bật chức_năng khởi_động máy ok hết gà đen,4,1,0
samsung-galaxy-m15,Tôi mua dt từ giữa tháng 10 thì có còn được quay số trúng xe ko mà sao ko thấy nv tư vấn gì cho tôi vụ này dậy hay là do tôi mua góp nên ko được quay số hả ad,tôi mua điện thoại từ giữa tháng mười thì có còn được quay số trúng xe không mà sao không thấy nhân viên tư vấn gì cho tôi vụ này dậy hay là do tôi mua góp nên không được quay số hả admin?,mua điện_thoại mười được trúng xe không mà sao không thấy nhân_viên tư_vấn gì vụ dậy mua góp nên không được hả admin,3,0,1
samsung-galaxy-m15,"đt phu hơp cho ae chay ship, pin rât trâu, tôi sư dung thây song sanh ok lăm ko bi yêu, man hinh sang ro khi ra ngoai trơi, nghe goi to ro, tôi chi dung đê chay ship nên k thây lag gi ca, dung ngon, giâ ôn.","điện thoại phu hơp cho anh em chạy ship, pin rât trâu, tôi sư dung thây song sanh ok lăm không bi yêu, man hinh sang ro khi ra ngoai trơi, nghe goi to ro, tôi chi dung đê chạy vận chuyển nên không thây lag gi ca, dung ngon, giâ ôn.",điện_thoại phu hơp anh_em chạy ship pin rât trâu sư dung thây song sanh ok lăm không bi yêu man hinh ro ngoai trơi goi to ro chi dung đê chạy vận_chuyển nên không thây lag gi ca dung ngon giâ ôn,5,1,0
samsung-galaxy-m15,"Mua cho mẹ dùng, màn hình màu k đẹp lắm, mọi thứ khác đều ok. 4,5 sao","mua cho mẹ dùng, màn hình màu không đẹp lắm, mọi thứ khác đều ok. 4,5 sao.",mua mẹ dùng màn_hình màu không đẹp lắm ok 45 sao,4,1,0
samsung-galaxy-m15,"Mua nay đúng 1 thángXin bổ sung đánh giá trước kia+ 3 nút cảm ứng điều hướng hay bị liệt, bấm không tác dụng. Khởi động lại đt thì hết. Bị hàng ngày luôn.+ Mỗi lần khởi động lại đt, phải mở khóa màn hình lên cho khởi động lại, đt mới phát chuông báo tin nhắn, ...Nếu quên mở khóa màn hình, thì không nghe chuông báo gì cả.+ Mọi thứ khác đều tốtKHÔNG CHƠI GAME KHÔNG BIẾT NHA","mua nay đúng một tháng, xin bổ sung đánh giá trước kia:+ ba nút cảm ứng điều hướng hay bị liệt, bấm không tác dụng. khởi động lại điện thoại thì hết. bị hàng ngày luôn..; mỗi lần khởi động lại đtdđ, phải mở màn hình lên cho khởi động lại, điện thoại mới phát chuông báo tin nhắn, ... nếu quên mở màn hình, thì không nghe chuông báo gì cả..; mọi thứ khác đều tốt, không chơi game không biết nha!.",mua đúng bổ_sung đánh_giá nút cảm_ứng hướng hay bị liệt bấm không tác_dụng khởi_động điện_thoại hết bị hàng khởi_động đtdđ phải mở_màn hình lên khởi_động điện_thoại mới phát chuông báo tin nhắn nếu quên mở_màn hình không chuông báo gì tốt không chơi game không nha,3,1,1
samsung-galaxy-m15,Bin trau xài tiết kiệm nữa mấy ok xài đc 3ngay ổn định,"pin trau xài tiết kiệm nữa, mấy hôm xài được 3 ngày ổn định.",pin trau xài tiết_kiệm mấy hôm xài được ổn_định,4,1,0
samsung-galaxy-m15,"Mình mới mua đc 10 ngày, cảm nhận máy là ok, biên trâu. Xài 2 ngày mới xạc lại. các chức năng đều ok cả.","mình mới mua được mười ngày, cảm nhận máy là ok, biên trâu. xài hai ngày mới xạc lại. các chức năng đều ok cả.",mới mua được mười cảm_nhận máy ok biên trâu xài hai mới xạc chức_năng ok,5,1,0
samsung-galaxy-m15,sim 2 bỏ chỗ nào vậy,sim hai bỏ chỗ nào vậy?,sim hai bỏ chỗ nào,3,1,1
samsung-galaxy-m15,Máy mua được 30 ngay xai tốt chay xe CN ca ngay chua het pin chưa thấy vấn đề gi,"máy mua được 30 ngày xài tốt, chạy xe còn ca ngay chua hết pin chưa thấy vấn đề gì.",máy mua được 30 xài tốt chạy xe ca chua hết pin chưa thấy vấn_đề gì,5,1,0
samsung-galaxy-m15,Rất tốt Dùng ổn định,"rất tốt, dùng ổn định.",rất tốt dùng ổn_định,5,0,0
samsung-galaxy-m15,Rất ok . Pin trâu chơi game nhẹ cũng tốt,rất ok . pin trâu chơi game nhẹ cũng tốt.,rất ok pin trâu chơi game nhẹ tốt,5,1,0
samsung-galaxy-m15,"Máy Zflip của tôi bị hư cáp không sạc pin bằng dây sạc, chỗ bảo hành nói thay cả mang hình hết 6 triệu không tin lắm vì họ không tháo máy ra kiểm tra mà chỉ nhìn bên ngoài. Tôi quyết định không thay màng hình và mua SS M15 mục đích dùng cho đỡ thất vọng con Flip và chờ mẫu phù hợp. Máy M15 rẻ tiền hơn tiền thay màng hình luôn. Phải công nhận là tôi rất hài lòng về SS M15 này. Pin tốt, lướt mượt, quay phim, chụp ảnh đẹp, giá rẻ. Chỉ không thời trang bằng ZFlip thôi chứ chức năng không khác gì mà rẻ hơn nhiều. Hài lòng nhất có lẽ là khoảng pin vì tôi hay lướt web. Khuyến khích mọi người mua em này.","máy zflip của tôi bị hư cáp không sạc pin bằng dây sạc, chỗ bảo hành nói thay cả mang hình hết sáu triệu không tin lắm vì họ không tháo máy ra kiểm tra mà chỉ nhìn bên ngoài. tôi quyết định không thay màng hình và mua samsung m15 mục đích dùng cho đỡ thất vọng con flip và chờ mẫu phù hợp. máy m15 rẻ tiền hơn tiền thay màng hình luôn. phải công nhận là tôi rất hài lòng về samsung m15 này. pin tốt, lướt mượt, quay phim, chụp ảnh đẹp, giá rẻ. chỉ không thời trang bằng zflip thôi chứ chức năng không khác gì mà rẻ hơn nhiều. hài lòng nhất có lẽ là khoảng pin vì tôi hay lướt web. khuyến khích mọi người mua em này.",máy zflip bị hư cáp không sạc pin dây sạc chỗ bảo_hành nói thay mang hình hết sáu triệu không tin lắm không tháo máy kiểm_tra mà chỉ quyết_định không thay màng hình mua samsung m15 mục_đích dùng đỡ thất_vọng flip chờ mẫu phù_hợp máy m15 rẻ_tiền hơn tiền thay màng hình phải công_nhận rất hài_lòng samsung m15 pin tốt lướt mượt quay_phim chụp ảnh đẹp giá rẻ chỉ không thời_trang zflip chứ chức_năng không gì mà rẻ hơn nhiều hài_lòng nhất có_lẽ pin hay lướt web khuyến_khích mua,5,1,0
samsung-galaxy-m15,Máy xài OK. Rất mượt. Pin khá lâu.,máy xài ok. rất mượt. pin khá lâu.,máy xài ok rất mượt pin khá lâu,5,1,0
samsung-galaxy-m15,Dạ em mua đt được gần một tuần rồi giờ mua củ sạc có được giảm 50% hong ạ,"dạ, em mua điện thoại được gần một tuần rồi, giờ mua củ sạc có được giảm 50% không ạ?",mua điện_thoại được tuần mua củ sạc được giảm 50 phần_trăm không,5,1,1
samsung-galaxy-m15,Dùng hon 2 tháng rồi pin trâu. Ko chơi gem choi tiến lên miền nam ipap lâu lâu củng bi ao ra. Ssm15 thi chưa thấy. Chụp ảnh công viêc rất rỏ net. Comen thât củng có nó 2 mặt. Tin tôi đi nên mua nhé,"dùng hơn hai tháng rồi pin trâu. không chơi gem choi tiến lên miền nam phep lâu lâu củng bi ao ra. sam 15 thi chưa thấy. chụp ảnh công viêc rất rỏ net. comen thât củng có nó hai mặt. tin tôi đi, nên mua nhé.",dùng hơn hai pin trâu không chơi gem choi tiến lên miền nam phep củng bi ao sam 15 thi chưa thấy chụp ảnh công viêc rất rỏ net comen thât củng hai mặt tin đi nên mua,5,1,0
samsung-galaxy-m15,"Mình xài con M15 5G này chạy grab cũng gần hơn 1 tháng rồi. Pin khỏe, cấu hình cũng tạm được trong tầm giá của cấu hình tầm trung. Nói chung thì máy rất ổn không gặp vấn đề gì hết. Rất đáng tiền để mua.","mình xài con m15 5g này chạy grab cũng gần hơn một tháng rồi. pin, cấu hình cũng tạm được trong tầm giá của cấu hình tầm trung. nói chung thì máy rất ổn không gặp vấn đề gì hết. rất đáng tiền để mua.",xài m15 5g chạy grab hơn pin cấu_hình tạm được trong tầm giá cấu_hình tầm trung nói_chung máy rất ổn không gặp vấn_đề gì hết rất đáng tiền mua,5,1,0
samsung-galaxy-m15,Camera 50 mpx sao k thể zoom đc,camera 50 mpx sao không thể zoom được?,camera 50 mpx sao không_thể zoom được,3,0,1
samsung-galaxy-m15,"Mới mua máy củ qua sử dụng , nv nhiệt tình Máy tốt mượt . Cảm nhận về pin 6000 tuột khá nhanh như con 50003tr5 cho con này chơi game tầm trung khá tốt .Vs mức 4tr ko con adrion nào qua dc nó đã từng sai redmi và xiaomi cung 3 4 máy có cấu hình cao gấp 2 bằng giá tiền vs ss cũng ko có tuổi vs samsung .Vs hệ điều hành adrion tuổi thọ tầm 3 năm sẽ chậm lag thì vs số tiền này múc m15 chơi game là dc rồi ko cần máy cấu hình cao . 3 năm sau cũng lại phải đổi máy .Sau 1 tháng sài sẽ quay lại đánh giá tiếp cho ae tham khảo .","mới mua máy của qua sử dụng , nhân viên nhiệt tình máy tốt mượt . cảm nhận về pin 6000 tuột khá nhanh như con 50003tr5 cho con này chơi game tầm trung khá tốt ...v. mức 4tr không con adrion nào qua được nó đã từng sai redmi và xiaomi cung ba bốn máy có cấu hình cao gấp hai bằng giá tiền với samsung cũng không có tuổi với samsung .v. hệ điều hành adrion tuổi thọ tầm ba năm sẽ chậm lag thì với số tiền này múc m15 chơi game là được rồi không cần máy cấu hình cao . ba năm sau cũng lại phải đổi máy .sau một tháng sài sẽ quay lại đánh giá tiếp cho anh em tham khảo .",mới mua máy sử_dụng nhân_viên nhiệt_tình máy tốt mượt cảm_nhận pin tuột khá nhanh chơi game tầm trung khá tốt v không adrion nào được xài redmi xiaomi cung bốn máy cấu_hình cao gấp hai giá tiền samsung không samsung v hệ_điều_hành adrion tuổi_thọ tầm chậm lag tiền múc m15 chơi game được không cần máy cấu_hình cao phải đổi máy xài đánh_giá tiếp anh_em tham_khảo,5,1,0
samsung-galaxy-m35-5g,mới mua xong xuống giá luôn nản,mới mua xong xuống giá luôn nản.,mới mua xong giá nản,5,0,1
samsung-galaxy-m35-5g,Mới mua máy mà màn hình bị lỗi có đến đội được không,mới mua máy mà màn hình bị lỗi có đến đội được không?,mới mua máy mà màn_hình bị lỗi đội được không,3,0,1
samsung-galaxy-m35-5g,"Sản phẩm lỗi vân tay, lỗi phần mềm báo pin nóng trong khi ko sử dụng máy.","sản phẩm lỗi vân tay, lỗi phần mềm báo pin nóng trong khi không sử dụng máy.",sản_phẩm lỗi vân lỗi phần_mềm báo pin nóng trong không sử_dụng máy,3,0,1
samsung-galaxy-m35-5g,Con này Không Có kháng Nước Hả A em,con này không có kháng nước hả anh em?,không kháng hả anh_em,4,1,1
samsung-galaxy-m35-5g,Mới mua 3 ngày hơn 8tr giờ giảm giá hơn 7tr bó tay,mới mua ba ngày hơn 8tr giờ giảm giá hơn 7tr bó tay.,mới mua hơn giảm_giá hơn bó_tay,4,0,1
samsung-galaxy-m35-5g,"Sau khi sử dụng được tầm 6 tháng thì mình thấy tạm ổn, camera khá tốt, pin thì mình không đánh giá cao nếu dùng tác vụ nặng thì cảm giác như pin 5000, máy dùng bình thường cũng cảm giác ấm nhẹ, không kháng nước kháng bụi, vân tay và khuôn mặt thì không tốt, màn hình khá đẹp nhưng viền còn hơi dày, cảm giác của mình thì kết nối wifi không thực sự tốt, còn về hệ thống mình chưa thấy lỗi gì.","sau khi sử dụng được tầm sáu tháng thì mình thấy tạm ổn, camera khá tốt, pin thì mình không đánh giá cao nếu dùng tác vụ nặng thì cảm giác như pin 5000, máy dùng bình thường cũng cảm giác ấm nhẹ, không kháng nước kháng bụi, vân tay và khuôn mặt thì không tốt, màn hình khá đẹp nhưng viền còn hơi dày, cảm giác của mình thì kết nối wifi không thực sự tốt, còn về hệ thống mình chưa thấy lỗi gì.",sử_dụng được tầm sáu thấy tạm ổn camera khá tốt pin không đánh_giá cao nếu dùng tác_vụ nặng cảm_giác pin máy dùng bình_thường cảm_giác ấm nhẹ không kháng kháng bụi vân khuôn_mặt không tốt màn_hình khá đẹp nhưng viền hơi dày cảm_giác kết_nối wifi không thực_sự tốt hệ_thống chưa thấy lỗi gì,4,1,0
samsung-galaxy-m35-5g,Mình mua 5 tháng rồi có dc đổi cái khác k ta.pin 6000 mà tệ quá.,mình mua năm tháng rồi có được đổi cái khác không ta.pin 6000 mà tệ quá.,mua được đổi không tapin mà tệ quá,3,0,1
samsung-galaxy-m35-5g,"Xài rất ok. Pin trâu. tui mới mua dc 1tuan 8,8tr mà.","xài rất ok. pin trâu. tui mới mua được 1tuan 8,8tr mà.",xài rất ok pin trâu tui mới mua được 1tuan 8 mà,4,1,0
samsung-galaxy-m35-5g,"Khẳng định hàng chất lượng Cảm biến nhạy. Sóng, mạng, loa, hiển thị tốt. Pin cực khỏe, game, web ầm ầm 2 ngày mới hết. Ko rõ vì sao nhiều người chê này nọ. Chắc thuộc 2 tuýp 1. Hơi kém công nghệ, cài đặt búa xua, chạy ngầm tổn thọ máy 2. Đối thủ vào chê bai bừa bãi, gọi là chơi xấu. haha","khẳng định hàng chất lượng cảm biến nhạy. sóng, mạng, loa, hiển thị tốt. pin cực, game, web ầm ầm hai ngày mới hết. không rõ vì sao nhiều người chê này nọ. chắc thuộc hai tuýp 1. hơi kém công nghệ, cài đặt búa xua, chạy ngầm tổn thọ máy 2. đối thủ vào chê bai bừa bãi, gọi là chơi xấu. haha.",khẳng_định hàng chất_lượng cảm_biến nhạy sóng mạng loa hiển_thị tốt pin cực game web ầm_ầm hai mới hết không rõ sao nhiều chê chắc hai tuýp 1 hơi kém công_nghệ cài_đặt búa_xua chạy ngầm tổn_thọ máy 2 đối_thủ chê_bai bừa_bãi gọi chơi_xấu haha,5,1,0
