product_id,comment,comment_clean,rating,label
iphone-14,tốt,tốt,4,positive
iphone-14,ok,ok,4,positive
iphone-14,nhân viên tư vấn nhiệt tình chế độ bảo hành tốt,nhân_viên tư_vấn nhiệt_tình chế_độ bảo hành tốt,4,positive
iphone-14,máy tốt,máy tốt,4,positive
iphone-14,sau chơi là nó hơi giật giật không chịu luôn,hơi giật_giật không,5,positive
iphone-14,hàng quá đẹp,hàng đẹp,5,positive
iphone-15-plus,không chỉnh được camera chụp hình mb chụp được bị ios,không chỉnh camera chụp hình chụp ios,3,negative
iphone-15-plus,màu xanh lá bán lại bao nhiêu ạ,màu_xanh lá bao nhiêu,3,negative
iphone-15-plus,mới mua chưa được 1 tháng dùng cũng mướt nhưng lâu lâu đang vào ứng dụng và treo và tự thoát ra không hiểu lý do,mới mua mướt ứng_dụng treo thoát không,4,positive
iphone-15-plus,mới sài có 8 tháng pin còn quá nửa,mới sài tám pin nửa,3,negative
iphone-15-plus,tôi mua được tháng giờ màn hình đổ mực khi nhân viên kiểm tra báo tôi có cấn thân máy tôi không thấy nhưng tôi vẫn đồng ý nhưng lại báo hãng có cấn màn hình và hãng báo không bảo hành tôi đã khiếu nại và đang chờ giải quyết không biết ra sao đây mời cả xem coi có thấy cấn màn hình chổi nào không ạ,mua màn_hình đổ mực nhân_viên kiểm_tra báo cấn thân máy không đồng_ý báo hãng cấn màn_hình hãng báo không bảo hành khiếu_nại chờ giải_quyết không mời coi cấn màn_hình chổi không,3,negative
iphone-15-plus,trải nghiệm rất tuyệt,trải_nghiệm tuyệt,5,positive
iphone-15-plus,của mua online giá rẻ hơn mua ở tiệm hay shop tại tối qua em mới mua giá hơn 23tr,mua online giá rẻ mua tiệm shop tối mới mua giá,4,positive
iphone-15-plus,cài tốt,cài tốt,5,positive
iphone-15-plus,hôm qua mình mới mua máy cho mình hỏi sao không kết nối được imess và facetime với sđt được vậy ạ em thử các cách hướng dẫn trên mạng rồi kết vậy có đổi được không ạhuhu,hôm_qua mới mua máy không kết_nối imess facetime sđt thử hướng_dẫn mạng kết đổi không ạhuhu,5,positive
iphone-15-plus,sản phẩm tốt máy dùng mượt pin trâu pin tháng đầu hơi hao tới nay vẫn chưa tụt cụm viền camera dễ xước không đụng chạm va đập rơi gì hết vẫn xước ít đánh giá máy tốt nên dùng máy nhẹ xài ốp tay nhiều màu camera đẹp rẻ hơn 14 promax đã mua được tháng,sản_phẩm tốt máy mượt pin trâu pin đầu hơi hao tụt cụm viền camera dễ xước không đụng_chạm va_đập rơi hết xước máy tốt máy nhẹ xài ốp màu camera đẹp rẻ 14 promax mua,5,positive
iphone-15-plus,mềm mượt xài rất tốt giá ok hợp lý,mềm mượt xài tốt giá ok hợp_lý,5,positive
iphone-15-plus,nhân viên nhiệt tình máy xài êm 10đ,nhân_viên nhiệt_tình máy xài êm tốt,5,positive
iphone-15-plus,dùng được ngày thì lỗi không nhận sạc phải reset máy mới nhận sạc vậy là do lỗi phần mềm đúng không nhỉ,lỗi không sạc reset máy mới sạc lỗi phần_mềm không,4,positive
iphone-15-plus,mới mua hôm qua máy mượt pin trâu,mới mua hôm_qua máy mượt pin trâu,5,positive
iphone-15-plus,tuyệt mọi người nên trải nghiệm,tuyệt trải_nghiệm,5,positive
iphone-15-plus,rất hài lòng,hài,5,positive
iphone-15-plus,tốt,tốt,5,positive
iphone-15-plus,rất đẹp dùng rất tốt,đẹp tốt,5,positive
iphone-15-plus,mua theo lý trí và rất hài lòng,mua lý_trí hài,5,positive
iphone-15-plus,tốt dùng mượt,tốt mượt,5,positive
iphone-15-plus,máy xài mượt tốt,máy xài mượt tốt,5,positive
iphone-15-plus,cho mình hỏi dòng ip 15 sao trên khe sim lại không in số máy nhỉ,dòng iphone 15 khe sim không in máy,4,positive
iphone-15-plus,cái gì cũng ok từ sản phẩm tới nhân viên hỗ trợ chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgđ ơi,ok sản_phẩm nhân_viên thời_gian chuyển_đổi dữ_liệu máy cũ sang mới chán góp_ý khách_hàng uống mua hàng thế_giới di_động,5,positive
iphone-15-plus,dùng hơn hai tháng máy ổn định chụp ảnh ổn áp pin cực trâu cầm nhẹ tay màu xinh,hai máy ổn_định chụp ảnh ổn_áp pin cực trâu cầm nhẹ màu xinh,5,positive
iphone-15-plus,giá cao hơn những cửa hàng khác khuyến mãi không hữu ích,giá cửa_hàng khuyến_mãi không hữu_ích,5,positive
iphone-15-plus,ok,ok,5,positive
iphone-15-plus,xài pin ngày khỏi suy nghĩ thế giới di động ngã đi phục vụ tốt,xài pin suy_nghĩ thế_giới di_động ngã đi phục_vụ tốt,5,positive
iphone-15-plus,điện thoại mình mới mua hôm đến nay là mới dùng được mấy hôm mà điện thoại tụt pin nhiều quá có 7 tiếng đồng hồ mình tắt hết wifi 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất pin ra cửa hàng thì các kêu bình thường và không hỗ trợ mấy mới mà vậy thì,điện_thoại mới mua hôm mới mấy hôm điện_thoại tụt pin bảy tiếng đồng_hồ tắt hết wifi 4g tác_vụ ứng_dụng chạy ngầm không điện_thoại thời_gian tụt pin cửa_hàng kêu bình_thường không mấy mới,3,negative
iphone-15-plus,rất tốt nhẹ rất mượt,tốt nhẹ mượt,5,positive
iphone-15-pro-max,tôi mua ngày sản phẩm ok nhưng nay là tháng thấy sạc có vấn đề không biết có đổi được không mong ad tư,mua sản_phẩm ok sạc vấn_đề không đổi không mong ad tư,4,positive
iphone-15-pro-max,đặt giới hạn sạc sao vẫn sạc lên được vậy ạ,giới_hạn sạc sạc,4,positive
iphone-15-pro-max,sao máy mình thỉnh thoảng có cuộc gọi đến là bị đơ máy không cảm ứng được ạ,máy cuộc_gọi đơ máy không cảm_ứng,4,positive
iphone-15-pro-max,mua về xài tháng máy chơi được tầm tiếng là nóng máy pin con thôi có bảo hành kiểm tra hay đổi được không,mua xài máy tầm tiếng nóng máy pin bảo hành kiểm_tra đổi không,3,negative
iphone-15-pro-max,mình mới đập hộp thế giới di động nhưng để qua đêm pin tụt dù đã tắt wifi cần hỗ trợ,mới đập_hộp thế_giới di_động đêm pin tụt tắt wifi,3,negative
iphone-15-pro-max,máy mới mua được tháng ở tgđ giờ đổi qua pro max thì bù bao nhiêu nữa bạn ơi,máy mới mua thế_giới di_động đổi pro max bù bao nhiêu,5,positive
iphone-15-pro-max,iphone mình mua t4 bấm soạn thảo văn hay bị đơ,iphone mua t4 bấm soạn_thảo văn đơ,4,positive
iphone-15-pro-max,tôi mua điện thoại 15 promax sài hơn tháng mà dây sạc bị hư sạc lúc dô lúc không dô là sao làm như mua dây sạc đểu vậy,mua điện_thoại 15 promax sài dây sạc hư sạc dô không dô mua dây sạc đểu,4,positive
iphone-15-pro-max,mới tháng ngày mà đã tuột có sao kh ạ,mới tuột kh,3,negative
iphone-15-pro-max,vợ tôi tặng iphone 15 prom tôi cảm thấy nó khá giá quá cao so với kinh tế gia đình tối muốn đổi sang sản phẩm khác được không tôi không sử dụng nhiều tác vụ nặng nên vẫn chưa cần thiết cấu hình cao,vợ tặng iphone 15 prom khá giá cao_so kinh_tế gia_đình tối đổi sang sản_phẩm không không tác_vụ cần_thiết cấu_hình,3,negative
iphone-15-pro-max,xài tạm đủ muốn lên đời 16 phim thì bù thêm bao nhiêu tiền máy xài cho được tháng,xài tạm đời 16 phim bù bao nhiêu tiền máy xài,3,negative
iphone-15-pro-max,mua chưa được tháng mà lúc có cuộc gọi tới thỉnh thoảng bị đơ màn hình thỉnh thoảng còn bị đơ máy nửa,mua cuộc_gọi đơ màn_hình đơ máy nửa,3,negative
iphone-15-pro-max,cho hỏi ở tiệm mình có dán pq không vậy,tiệm dán pq không,4,positive
iphone-15-pro-max,máy mua mới sạc được lần không dùng để qua đêm cứ bị tụt pin,máy mua mới sạc không đêm tụt pin,3,negative
iphone-15-pro-max,15pro max dùng ok không bị nóng máy lắm chỉ ấm ấm có dán decan bảo vệ máy nữa mình đang đi sạc lần sau các bạn mua củ sạc chính hãng iphone dùng nó sẽ sạc ổn định máy hơn,15 pro max ok không nóng máy lắm ấm ấm dán decan bảo_vệ máy đi sạc mua củ sạc chính_hãng iphone sạc ổn_định máy,4,positive
iphone-15-pro-max,máy mình mới sài được tháng ngày từ ngày đến ngày dùng sạc chính hãng và không để nóng máy nhiều mới chỉ sài được chu kỳ mà pin tụt còn mình cần hỗ trợ,máy mới sài sạc chính_hãng không nóng máy mới sài chu_kỳ pin tụt,3,negative
iphone-15-pro-max,pin rất trâu,pin trâu,5,positive
iphone-15-pro-max,mình mới mua sài được tháng mà mới sạc được lần đã xuống,mới mua sài mới sạc xuống,3,negative
iphone-15-pro-max,máy mới sử dụng được vài tháng mà mắc lỗi pnicfull giờ không biết phải làm sao rất mong được phản hồi từ thế giới di động,máy mới mắc lỗi pnicfull không mong phản_hồi thế_giới di_động,3,negative
iphone-15-pro-max,mình mua pro max này được ngày mà mỗi lần sạc pin là máy nóng qua đêm không sử dụng sáng mở lên bị tuột pin cần hỗ trợ,mua pro max sạc pin máy nóng đêm không tuột pin,3,negative
iphone-15-pro-max,bên mình có thu lại máy không ạ mình đang có nhu cầu lên promax máy mình mới mua hôm tại thế giới di động,thu máy không nhu_cầu promax máy mới mua hôm thế_giới di_động,5,positive
iphone-15-pro-max,mới mua iphone promax ngày sạc mới duy nhất lần lúc sạc thì nóng máy sạc đầy rút ra để qua đêm thì sáng hôm sau tuột mất hết pin nhờ sự hỗ trợ ạ,mới mua iphone promax sạc mới duy_nhất sạc nóng máy sạc rút đêm hôm tuột hết pin,3,negative
iphone-15-pro-max,iphone 15 triệu mới mua sạc bị nóng là sau đó,iphone 15 triệu mới mua sạc nóng,3,negative
iphone-15-pro-max,mình mua iphone pro tại đây mình thấy rất ok,mua iphone pro ok,5,positive
iphone-15-pro-max,sản phẩm tốt bảo hành tận nơi,sản_phẩm tốt bảo hành tận,5,positive
iphone-15-pro-max,bên mình có thu mua lại điện thoại không ak,thu mua điện_thoại không ak,4,positive
iphone-15-pro-max,mới mua ngày đến nay được tháng sạc lần pin tuộc còn,mới mua sạc pin tuộc,3,negative
iphone-15-pro-max,của dán cường lực ở tgdđ là người ta không ghi trên bill hả ,dán cường_lực tgdđ ta không ghi bill hả,3,negative
iphone-15-pro-max,15mp của em mua hồi tháng tới nay sạc được lần mà phần trăm pin trong cài đặt bị tuột thì như nào ạ,15 mp mua hồi sạc phần_trăm pin cài_đặt tuột,5,positive
iphone-15-pro-max,mua chua được thang thu lai bao nhieu,mua chua thang thu_lai bao nhieu,5,positive
iphone-15-pro-max,phát hiện ra trong camera có bụi có được hỗ trợ gì không ạ,phát_hiện camera bụi không,4,positive
iphone-15-pro-max,máy iphone 15 promax sao nghe chỉ được bên loa là sao ta,máy iphone 15 promax loa ta,4,positive
iphone-15-pro-max,xưa rất thích mua hàng thế giới di động và ủng hộ thường xuyên nhưng sau sự việc nói ra chắc các bạn nhân viên kiểm tra sẽ biết từ đó lâu thật lâu không hề mua hàng ở thế giới di động hay topzone nhưng dù sao cũng mong thế giới di động làm ăn tốt cho nhân viên có công việc ổn định mình đi không đổi tên ngồi không đổi họ các bạn check số sẽ biết mình đang nói gì hehe,xưa mua hàng thế_giới di_động ủng_hộ thường_xuyên nhân_viên kiểm_tra không hề mua hàng thế_giới di_động topzone mong thế_giới di_động làm_ăn tốt nhân_viên công_việc ổn_định đi không đổi không đổi check hehe,5,positive
iphone-15-pro-max,em ơi cho mình hỏi máy mình có tình trạng tụt pin khi tắt nguồn và mở lại có bị sao không ạ,máy tụt pin tắt không,5,positive
iphone-15-pro-max,em mua được 15tháng nhưng tầm ngày trở lại đây pin tụt nhanh em chỉ dùng lướt facebook tiktok thôi không chơi game mà tụt nhanh sạc đầy để qua đêm tụt hỗ trợ em với,mua 15 tầm trở_lại pin tụt nhanh lướt tiktok không game tụt nhanh sạc đêm tụt,3,negative
iphone-15-pro-max,hệ thống lớn nhưng làm ăn rất buồn cười tin nhắn đặt iphone lúc 0g01 thanh toán thành công nhưng lúc sau báo thất bại và không hoàn tiền ngay để đặt mã khác ngày hôm sau nhân viên báo hoàn tiền từ anh làm muốn đặt cái khác cũng không đặt được các bạn đền bì gì cho thiệt hại này,hệ_thống làm_ăn buồn_cười tin_nhắn iphone g01 thanh_toán thành_công báo thất_bại không hoàn tiền mã hôm nhân_viên báo hoàn tiền không đền bì thiệt_hại,5,positive
iphone-15-pro-max,sạc lần đã tụt pin,sạc tụt pin,3,negative
iphone-15-pro-max,sao em sạc lần mà tụt xuống ạ ngày em chỉ sạc lần và không sạc qua đêm hay chơi game gì ạ,sạc tụt xuống sạc không sạc đêm game,3,negative
iphone-15-pro-max,sài tiếng có bình thường không ạ sài được phút,sài tiếng bình_thường không sài phút,5,positive
iphone-15-pro-max,sạc lần mới tụt pin máy chỉ nóng khi sạc pin dưới với quay video chụp hình lâu thôi pin rất trâu nếu không chơi game chỉ xem phim lướt top top zalo thôi thì ngày mới phải sạc lần nói chung là đáng mua,sạc mới tụt pin máy nóng sạc pin video chụp hình pin trâu không game phim lướt top_top zalo mới sạc mua,4,positive
iphone-15-pro-max,mọi thứ đều ổn trừ chơi game hơi lag như kiểu tụt fps dùng hơn tháng tụt hiệu suất pin còn bật camera thì nóng điên,ổn trừ game hơi lag kiểu tụt fps tụt hiệu_suất pin bật camera nóng điên,3,negative
iphone-15-pro-max,các bạn cho mình hỏi máy này hay gặp lỗi gì vậy mình mới mua lúc nãy muốn hỏi để về kiểm tra,máy lỗi mới mua nãy kiểm_tra,5,positive
iphone-15-pro-max,sạc lần pin giảm,sạc pin giảm,4,positive
iphone-15-pro-max,mới mua được tháng mà báo lỗi reset với panic rồi,mới mua báo lỗi reset panic,4,positive
iphone-15-pro-max,tôi đang dùng iphone promax thử che trên số mắt camera mặt sau lại chụp ảnh vẫn bình thường như mắt dung lượng bức ảnh để mình vậy là sao hả shop,iphone promax thử che mắt camera mặt chụp ảnh bình_thường mắt dung_lượng ảnh hả shop,4,positive
iphone-15-pro-max,rất ổn cho tới khi chụp hình chơi game điện thoại rất nóng không hiểu lý do tại sao,ổn chụp hình game điện_thoại nóng không,3,negative
iphone-15-pro-max,máy mới mua về được ngày pin tụt nhanh quá để qua đêm ngày đầu tụt ngày thứ tụt có ổn không vậy,máy mới mua pin tụt nhanh đêm đầu tụt tụt ổn không,3,negative
iphone-15-pro-max,mọi thứ đều ổn trừ pin tụt quá nhanh khi sạc nóng máy nhưng up lên thì lại bình thường nhưng pin tụt vẫn không được cải thiện dù đã google các kiểu kỹ thuật có hỗ trợ gì không ạ,ổn trừ pin tụt nhanh sạc nóng máy up bình_thường pin tụt không cải_thiện google kiểu kỹ_thuật không,3,negative
iphone-15-pro-max,máy ngon mượt camera chụp đẹp,máy ngon mượt camera chụp đẹp,5,positive
iphone-15-pro-max,mình mới sạc có lần mua vào đã tụt pin,mới sạc mua tụt pin,3,negative
iphone-15-pro-max,mình mua được tháng pin còn lúc đầu sạc pin hơi nóng sau khi nâng cấp iomega máy trở nên bình thường chụp hình siêu đẹp,mua pin đầu sạc pin hơi nóng nâng_cấp iomega máy trở_nên bình_thường chụp hình siêu đẹp,5,positive
iphone-15-pro-max,mms mua hôm để qua đêm pin tụt không biết có vấn đề gì không mặc dù đã tắt định vị ứng dụng nền wifi 4g,mms mua hôm đêm pin tụt không vấn_đề không mặc tắt định_vị ứng_dụng wifi 4g,3,negative
iphone-15-pro-max,bệnh nóng trong người của iphone hãng vẫn chưa giải quyết tốt còn lại ok,bệnh nóng iphone hãng giải_quyết tốt ok,5,positive
iphone-15-pro-max,mình mới mua cách đây hôm 15 ổ titan trắng về chỉ dùng tác vụ bình thường xem live fb shopee không chơi game nhưng máy rất nóng là sao vậy,mới mua hôm 15 ổ titan trắng tác_vụ bình_thường live shopee không game máy nóng,3,negative
iphone-15-pro-max,mọi thứ điều tốt mỗi tội sạc pin hơi nóng máy thôi,tốt tội sạc pin hơi nóng máy,4,positive
iphone-15-pro-max,tôi cũng như các bác pin nhanh tụt loa zalo và face gọi đến chuông bé còn vấn đề loa bên phải nghe được mà bên trái không nghe được vì trên trái là mic nhé các bác,pin nhanh tụt loa zalo face gọi chuông bé vấn_đề loa trái không trái mic,4,positive
iphone-15-pro-max,cho mình hỏi sao loa bên phải nghe được bên trái không nghe được vậy,loa trái không,3,negative
iphone-15-pro-max,tại sao camera chụp lại nó sọc vậy ạ,camera chụp sọc,5,positive
iphone-15-pro-max,anh giải đáp giúp em vấn đề loa chỉ nghe được bên phải với ạ bên trái khó nghe đx,giải_đáp giúp vấn_đề loa trái đx,3,negative
iphone-15-pro-max,xạc pin máy nóng quá,xạc pin máy nóng,4,positive
iphone-15-pro-max,sao mình để pin từ tối tới sáng nó bị tụt tầm vậy ạ,pin tối tụt tầm,4,positive
iphone-15-pro-max,chi nhánh quốc gia có 15 phim mầu từ nhiên không ạ,chi_nhánh quốc_gia 15 phim mầu nhiên không,5,positive
iphone-15-pro-max,cho mình hỏi điện thoại tự nhiên bị đơ màn hình ấn tắt nguồn cũng không được bjo phải lao ạ,điện_thoại tự_nhiên đơ màn_hình ấn tắt không bjo lao,3,negative
iphone-15-pro-max,sau tháng sử dụng thì mọi thứ ổn trừ pin mỗi lần sạc dù đã để máy ở chế độ máy bay mà nóng thôi rồi đọc đánh giá thì ai cũng kêu về vấn đề nóng máy của pro max gọi zalo hay mess tí thôi là máy cũng nóng rồi pin tụt ầm ầm trước đây dùng samsung a8 plus không biết nóng máy là gì lần đầu tiên dùng táo khuyết thấy hoang mang quá luôn có khi nào đang dùng thì máy nóng lên rồi nổ chanh bành không ta đời thủa nhà ai vừa sạc pin vừa cắm quạt sạc cho điện thoại không ạ,ổn trừ pin sạc máy chế_độ máy_bay nóng đọc kêu vấn_đề nóng máy pro max gọi zalo mess tí máy nóng pin tụt ầm_ầm samsung a8 plus không nóng máy táo khuyết hoang_mang máy nóng nổ chanh bành không ta đời thủa sạc pin cắm quạt sạc điện_thoại không,3,negative
iphone-15-pro-max,pin trâu máy mượt dùng không nóng và tuột pin như mọi người nói camera đẹp rất tuyệt,pin trâu máy mượt không nóng tuột pin camera đẹp tuyệt,5,positive
iphone-15-pro-max,appstore tải không được nó xoay vòng và không nhận được dù mạng vẫn mạnh,appstore tải không xoay vòng không mạng,3,negative
iphone-15-pro-max,hiện tại dùng vẫn ổn nhân viên tư vấn nhiệt tình dễ thương,ổn nhân_viên tư_vấn nhiệt_tình dễ_thương,5,positive
iphone-15-pro-max,pin tuột nhanh sạc cứ bị gián đoạn vì nóng máy,pin tuột nhanh sạc gián_đoạn nóng máy,3,negative
iphone-15-pro-max,máy mình mua hôm mới dùng 1 tháng thôi mà sợ mỗi lần sạc pin điện thoại nóng quá mặc dù sạc trong phòng máy lạnh nhưng điện thoại vẫn nóng sợ dùng vài tháng chắc pin tuột hư pin luôn quá không bít là do ios như z hết hay là do điện thoại mình tại trước h mình dùng android không thấy tình trạng như vậy,máy mua hôm mới sợ sạc pin điện_thoại nóng mặc sạc phòng máy_lạnh điện_thoại nóng sợ pin tuột hư pin không bít ios z hết điện_thoại h android không,3,negative
iphone-15-pro-max,cho mình hỏi điện thoại mình mới mua đầu tháng sài hổm rày để ý thấy khi đã tắt tất cả ứng dụng và tắt luôn cả wifi mà để cả buổi thì bị tuột pin là sao vậy ạ,điện_thoại mới mua đầu sài hổm để_ý tắt ứng_dụng tắt wifi tuột pin,3,negative
iphone-15-pro-max,em mua được thang thì dây sạc không dùng được có được đổi dây sạc khác không ạ,mua thang dây sạc không đổi dây sạc không,3,negative
iphone-15-pro-max,mình cùng câu hỏi loa bên trái không nghe được chỉ nghe được loa bên phải,loa trái không loa,3,negative
iphone-15-pro-max,mình mua hôm sử dụng đến nay thì hai ngày nay cuộc gọi đến vuốt ngang để nghe lúc được lúc không là bị sao vậy shop,mua hôm hai ngày_nay cuộc_gọi vuốt ngang không shop,3,negative
iphone-15-pro-max,mọi thứ ok nhưng mà loa phía dưới sao chỉ nghe được phía bên phải vậy còn bên trái không nghe được,ok loa trái không,4,positive
iphone-15-pro-max,sao điện thoại mình mới sạc được lần mà đã tụt rồi ạ,điện_thoại mới sạc tụt,3,negative
iphone-15-pro-max,mới mua ngày chụp hình thôi mà máy nóng dã man sạc dừng lại không sạc nữa pin tụt nhanh quá,mới mua chụp hình máy nóng dã_man sạc dừng không sạc pin tụt nhanh,3,negative
iphone-15-pro-max,mình mua hồi đến nay thì tụt còn dù chỉ mới lần sạc không biết có bị gì không,mua hồi tụt mới sạc không không,3,negative
iphone-15-pro-max,ok,ok,5,positive
iphone-15-pro-max,dùng fb thôi mà máy nóng lắm lúc nóng lúc không mà đa số nóng không mát như mà mới mua được có hôm,máy nóng lắm nóng không đa_số nóng không mát mới mua hôm,3,negative
iphone-15-pro-max,sản phẩm ok,sản_phẩm ok,5,positive
iphone-15-pro-max,em mới mua hồi giờ mún bán lại thì còn được bao nhiêu ạ,mới mua hồi mún bao nhiêu,5,positive
iphone-15-pro-max,cho hỏi iphone núm loa dưới chỗ cấm sạc sao hoạt động một bên,iphone núm loa chỗ cấm sạc hoạt_động,3,negative
iphone-15-pro-max,mua máy hôm được tháng thì bắt đầu ổ chân sạc và dây cáp cắm vào bị lỏng rơ rơ dễ tụt không chặt được mong ad hỗ trợ,mua máy hôm ổ chân sạc dây_cáp cắm lỏng rơ rơ dễ tụt không chặt mong ad,3,negative
iphone-15,quá ok,ok,5,positive
iphone-15,có nên cập nhật lên ios không shop em đang,cập_nhật ios không shop,5,positive
iphone-15,mình vừa mua cho con trai hôm qua tại điện máy xanh thôn tử dương xã tô hiệu thường tín hơn theo quan điểm của mình thì cửa hàng có cháu gái quản lý ở đó mình không nhớ tên cháu nhưng cháu rất nhiệt tình hướng dẫn sử dụng máy các nhân viên rất lịch sự nhiệt tình mình đã mua và mua hộ rất nhiều máy của cửa hàng rất uy tín và đảm bảo chất lượng,mua con_trai hôm_qua điện_máy xanh thôn tử_dương xã tô hiệu thường_tín quan_điểm cửa_hàng cháu gái quản_lý không cháu cháu nhiệt_tình hướng_dẫn máy nhân_viên lịch_sự nhiệt_tình mua mua hộ máy cửa_hàng uy_tín chất_lượng,5,positive
iphone-15,điện thoại ít xài mà pin thì cứ tuột nhanh như gì tám sạc lần mà tuột thất vọng thật sự,điện_thoại xài pin tuột nhanh tám sạc tuột thất_vọng,3,negative
iphone-15,điện thoại mới mua nhưng để qua đêm tắt toàn bộ chế độ nhưng vẫn bị tụt pin,điện_thoại mới mua đêm tắt toàn_bộ chế_độ tụt pin,4,positive
iphone-15,máy đẹp sử dụng mượt ổn định,máy đẹp mượt ổn_định,5,positive
iphone-15,máy mình mới mua hai tháng nhưng pin tụt còn là sao ạ,máy mới mua hai pin tụt,4,positive
iphone-15,máy của mình mua từ hôm đầu ra mắt tới giờ chưa được năm nhưng pin đã chai khá nhiều không biết có lỗi gì hay có trong diện có thể kiểm tra và bảo hành không ạ,máy mua hôm đầu ra_mắt pin chai khá không lỗi diện thể kiểm_tra bảo hành không,5,positive
iphone-15,mua hôm dùng tới nay rất ổn định mượt mà màn hình đẹp lên ios pin hơi yếu so với thôi hi vọng ios ra mắt pin sẽ ổn hơn,mua hôm ổn_định mượt_mà màn_hình đẹp ios pin hơi yếu hi_vọng ios ra_mắt pin ổn,5,positive
iphone-15,máy ổn định pin trâu màn hình đẹp,máy ổn_định pin trâu màn_hình đẹp,5,positive
iphone-15,dùng được tháng pin còn dùng biết không vừa sạc vừa dùng như vậy có ổn không nếu trước dùng plus tận năm pin còn trên,pin không sạc ổn không plus tận pin,4,positive
iphone-15,tôi thích ở dòng này pin không bị ảo như oppo hay các dòng khác pin mấy ngang các con oppo pin không thuộc ảo,dòng pin không ảo oppo dòng pin mấy ngang oppo pin không ảo,5,positive
iphone-15,mình có mua ios 15 ở thế giới di động về dùng thì bị lỗi bàn phím bấm rất chậm và không được mượt thì có được đổi trả hay hỗ trợ fix phần mềm không ạ hiện hệ điều hành đang ios 1741 mình mua vào ngày,mua ios 15 thế_giới di_động lỗi bàn_phím bấm chậm không mượt đổi trả fix phần_mềm không hiện hệ_điều_hành ios mua,3,negative
iphone-15,thank,thank,4,positive
iphone-15,tốt lắm nhé,tốt lắm,5,positive
iphone-15,sản phẩm rất tuyệt vời,sản_phẩm tuyệt_vời,5,positive
iphone-15,máy dùng rất tốt,máy tốt,5,positive
iphone-15,ok,ok,4,positive
iphone-15,ok,ok,5,positive
iphone-15,nhân viên tận tình sản phẩm tốt,nhân_viên tận_tình sản_phẩm tốt,5,positive
iphone-15,mới dùng được tuần rất mượt pin dùng được cả ngày kích thước ổn không quá to cồng kềnh gọn nhẹ dễ bỏ túi màn hình độ sáng tốt ngoài trời dễ nhìn không bị tối chụp hình chân thật và nét chụp đêm khá tốt,mới tuần mượt pin kích_thước ổn không to cồng_kềnh gọn nhẹ dễ túi màn_hình độ tốt ngoài_trời dễ không tối chụp hình chân_thật nét chụp đêm khá tốt,5,positive
iphone-15,rất ok nhưng bạn lại muốn đổi 15plus vì thích màn hình to,ok đổi 15 plus màn_hình to,5,positive
iphone-15,mình là female nhé,female,4,positive
iphone-15,tốt,tốt,5,positive
iphone-15,tuyệt vời,tuyệt_vời,4,positive
iphone-15,mình muốn đổi từ sang plus thì như thế nào máy ngoại hình luôn ý,đổi sang plus máy ngoại_hình,3,negative
iphone-15,máy nhìn ở ngoài xinh hơn ạ nhân viên tư vấn nhiệt tình,máy xinh nhân_viên tư_vấn nhiệt_tình,5,positive
iphone-15,tốt,tốt,5,positive
iphone-15,lâu lâu cắm sạc bị đen màn hình như này có bảo hành được không ạ,cắm sạc đen màn_hình bảo hành không,3,negative
iphone-15,máy mình mua được ngày tại cửa hàng giờ mình muốn thanh lý lại thì mất bao nhiêu ạ,máy mua cửa_hàng thanh_lý bao nhiêu,4,positive
iphone-15,pin trâu mượt camera nét ngoại hình cute rất ok với tầm giá,pin trâu mượt camera nét ngoại_hình cute ok tầm giá,5,positive
iphone-15,máy đẹp dùng rất thích,máy đẹp,5,positive
iphone-15,máy màu xịn xinh dã man 10 cho bạn giao hàng nhà vui vẽ nhiệt tình giao hàng xa như mà rất nhanh,máy màu xịn xinh dã_man mười giao hàng vui vẽ nhiệt_tình giao hàng nhanh,5,positive
iphone-16-pro-max,mua sản phẩm không được cộng điểm tích luỹ hay shop,mua sản_phẩm không cộng điểm tích_luỹ shop,3,negative
iphone-16-pro-max,từ 14rpm chuyển qua khác biệt rõ rệt,14 rpm khác_biệt rõ_rệt,5,positive
iphone-16-pro-max,máy xài tác vụ bình thường zalo youtube fb tik tok thì ngày mới hết pin còn sử dụng camera nhiều ghép ảnh chỉnh sửa thì tốn pin lắm nóng máy nữa,máy xài tác_vụ bình_thường zalo tik tok mới hết pin camera ghép ảnh chỉnh sửa tốn pin lắm nóng máy,3,negative
iphone-16-pro-max,mình dùng một thời gian thấy trong mắt cá có hạt bụi cũng mang ra cửa hàng thì nhân viên từ chối nói là phải gửi đi ba ngày mà trong khi lỗi bằng mắt thường thấy như thế lại không có phản hồi gì khác pin dùng quá nhanh hết hơn 30tr mang lại một trải nghiệm không tốt lắm,thời_gian mắt_cá hạt bụi cửa_hàng nhân_viên từ_chối gửi đi lỗi mắt không phản_hồi pin nhanh hết trải_nghiệm không tốt lắm,3,negative
iphone-16-pro-max,cho hỏi mua iphone 16 pro max hôm nhưng nay cáp sạc bị hỏng thì có được bảo hành không ạ,mua iphone 16 pro max hôm cáp sạc hỏng bảo hành không,5,positive
